real_name,obs_e:228433.0_n:8192778.0_x:14153_y:4197,obs_e:229788.0_n:8193427.0_x:12798_y:3548,obs_e:231595.0_n:8198480.0_x:10991_y:-1505,obs_e:231694.0_n:8197619.0_x:10892_y:-644,obs_e:233194.0_n:8190440.0_x:9392_y:6535,obs_e:233908.0_n:8189011.0_x:8678_y:7964,obs_e:234195.0_n:8198194.0_x:8391_y:-1219,obs_e:235327.0_n:8184950.0_x:7259_y:12025,obs_e:235614.0_n:8190354.0_x:6972_y:6621,obs_e:235682.0_n:8187652.0_x:6904_y:9323,obs_e:236163.0_n:8190958.0_x:6423_y:6017,obs_e:236538.0_n:8191417.0_x:6048_y:5558,obs_e:237006.0_n:8202926.0_x:5580_y:-5951,obs_e:237454.0_n:8185525.0_x:5132_y:11450,obs_e:237496.0_n:8190167.0_x:5090_y:6808,obs_e:238665.0_n:8188244.0_x:3921_y:8731,obs_e:238954.0_n:8189678.0_x:3632_y:7297,obs_e:239587.0_n:8185586.0_x:2999_y:11389,obs_e:239760.0_n:8190677.0_x:2826_y:6298,obs_e:240931.0_n:8186974.0_x:1655_y:10001,obs_e:241878.0_n:8190407.0_x:708_y:6568,obs_e:244750.0_n:8189532.0_x:-2164_y:7443,obs_e:244814.0_n:8189459.0_x:-2228_y:7516,obs_e:245486.0_n:8201343.0_x:-2900_y:-4368
772,0.132032,0.168424,0.240994,0.248179,0.227801,0.215645,0.360502,0.14848,0.304359,0.221978,0.344002,0.37444,0.377421,0.190071,0.359413,0.306403,0.377782,0.215671,0.446475,0.280644,0.463248,0.399327,0.394534,0.539807
773,0.142036,0.181186,0.259255,0.266984,0.245062,0.231985,0.387818,0.159731,0.327421,0.238798,0.370068,0.402812,0.406019,0.204473,0.386647,0.32962,0.406408,0.232013,0.480306,0.301909,0.49835,0.429585,0.424429,0.580709
774,2.26051,2.88358,4.12605,4.24905,3.90016,3.69205,6.17214,2.54212,5.21092,3.80048,5.88964,6.41077,6.4618,3.25419,6.1535,5.24591,6.46799,3.69249,7.64408,4.80489,7.93124,6.83685,6.75479,9.24201
775,0.240429,0.306699,0.438849,0.451932,0.414823,0.392688,0.656472,0.270382,0.554236,0.404221,0.626426,0.681853,0.687281,0.346117,0.65449,0.557958,0.687939,0.392735,0.813029,0.511051,0.843572,0.727171,0.718444,0.982985
776,0.239767,0.305854,0.437639,0.450686,0.41368,0.391606,0.654663,0.269637,0.552709,0.403107,0.624699,0.679974,0.685387,0.345164,0.652686,0.55642,0.686043,0.391653,0.810788,0.509643,0.841247,0.725167,0.716464,0.980276
777,0.207835,0.26512,0.379354,0.390664,0.358586,0.339452,0.567475,0.233726,0.479099,0.349421,0.541501,0.589414,0.594106,0.299194,0.565761,0.482316,0.594675,0.339492,0.702807,0.441768,0.729209,0.628589,0.621045,0.849722
778,0.413409,0.527357,0.754584,0.77708,0.713273,0.675213,1.12878,0.464911,0.952988,0.695043,1.07712,1.17242,1.18175,0.595136,1.12537,0.959387,1.18288,0.675293,1.39797,0.878733,1.45049,1.25034,1.23534,1.69021
779,0.216734,0.276472,0.395598,0.407391,0.37394,0.353987,0.591773,0.243734,0.499613,0.364383,0.564688,0.614652,0.619545,0.312005,0.589986,0.502968,0.620138,0.354028,0.7329,0.460684,0.760433,0.655504,0.647637,0.886106
780,0.204547,0.260926,0.373354,0.384484,0.352914,0.334082,0.558498,0.230029,0.471521,0.343894,0.532936,0.580091,0.584709,0.294462,0.556812,0.474686,0.585269,0.334122,0.69169,0.43478,0.717675,0.618646,0.611221,0.836281
781,0.112716,0.143783,0.205737,0.21187,0.194473,0.184096,0.307761,0.126758,0.259831,0.189503,0.293674,0.319659,0.322204,0.162263,0.306831,0.261576,0.322512,0.184118,0.381156,0.239586,0.395475,0.340905,0.336813,0.460833
782,0.07657,0.097675,0.139761,0.143927,0.132109,0.12506,0.209068,0.086109,0.176509,0.128733,0.199499,0.217151,0.218879,0.110229,0.208436,0.177694,0.219089,0.125075,0.258927,0.162755,0.268654,0.231583,0.228804,0.313053
783,0.180957,0.230835,0.330296,0.340143,0.312214,0.295554,0.494089,0.203501,0.417142,0.304234,0.471475,0.513191,0.517277,0.260503,0.492597,0.419943,0.517772,0.295589,0.61192,0.384639,0.634908,0.5473,0.540731,0.739836
784,0.11075,0.141276,0.202148,0.208175,0.191081,0.180885,0.302393,0.124547,0.255299,0.186197,0.288552,0.314084,0.316584,0.159433,0.301479,0.257014,0.316887,0.180907,0.374508,0.235407,0.388577,0.334959,0.330939,0.452795
785,0.14273,0.18207,0.26052,0.268287,0.246258,0.233117,0.389711,0.160511,0.329019,0.239964,0.371874,0.404778,0.408,0.205471,0.388534,0.331229,0.408391,0.233145,0.48265,0.303383,0.500782,0.431681,0.4265,0.583544
786,0.107227,0.136783,0.195719,0.201554,0.185004,0.175132,0.292776,0.120586,0.24718,0.180276,0.279375,0.304095,0.306516,0.154363,0.291891,0.24884,0.306809,0.175153,0.362597,0.22792,0.376219,0.324306,0.320414,0.438395
787,0.292286,0.372849,0.533501,0.549406,0.504294,0.477385,0.798063,0.328699,0.673776,0.491405,0.761536,0.828917,0.835516,0.420769,0.795653,0.6783,0.836316,0.477441,0.988386,0.621277,1.02552,0.88401,0.8734,1.195
788,0.09217,0.117575,0.168235,0.17325,0.159025,0.150539,0.251662,0.103652,0.212469,0.15496,0.240143,0.261392,0.263472,0.132686,0.250902,0.213896,0.263725,0.150557,0.311679,0.195914,0.323387,0.278765,0.275419,0.376832
789,0.06276,0.080059,0.114555,0.11797,0.108283,0.102505,0.171362,0.070579,0.144675,0.105516,0.163519,0.177987,0.179404,0.090349,0.170845,0.145646,0.179576,0.102517,0.212229,0.133402,0.220202,0.189817,0.187539,0.256593
790,0.137212,0.175031,0.250448,0.257915,0.236737,0.224105,0.374645,0.154305,0.316299,0.230686,0.357497,0.389129,0.392227,0.197527,0.373513,0.318423,0.392603,0.224131,0.463991,0.291654,0.481421,0.414992,0.410012,0.560984
791,0.089667,0.114382,0.163667,0.168546,0.154707,0.146451,0.244829,0.100838,0.2067,0.150752,0.233623,0.254294,0.256318,0.129083,0.244089,0.208088,0.256564,0.146469,0.303215,0.190594,0.314606,0.271195,0.26794,0.3666
792,0.063662,0.081209,0.1162,0.119665,0.109839,0.103978,0.173824,0.071593,0.146753,0.107031,0.165868,0.180544,0.181981,0.091647,0.173299,0.147739,0.182156,0.10399,0.215277,0.135318,0.223365,0.192544,0.190233,0.260279
793,0.056281,0.071794,0.102728,0.10579,0.097104,0.091922,0.15367,0.063292,0.129738,0.094622,0.146637,0.159611,0.160882,0.081021,0.153206,0.130609,0.161036,0.091933,0.190318,0.119629,0.197467,0.17022,0.168177,0.230102
794,0.783404,0.999334,1.42992,1.47255,1.35164,1.27952,2.13902,0.881,1.8059,1.31709,2.04112,2.22172,2.2394,1.12777,2.13256,1.81802,2.24155,1.27967,2.64913,1.66519,2.74865,2.36938,2.34094,3.20291
795,0.40772,0.5201,0.744199,0.766385,0.703457,0.66592,1.11325,0.458513,0.939873,0.685477,1.06229,1.15629,1.16549,0.586945,1.10988,0.946184,1.16661,0.665999,1.37873,0.86664,1.43053,1.23314,1.21834,1.66694
796,2.26051,2.88358,4.12605,4.24905,3.90016,3.69205,6.17214,2.54212,5.21092,3.80048,5.88964,6.41077,6.4618,3.25419,6.1535,5.24591,6.46799,3.69249,7.64408,4.80489,7.93124,6.83685,6.75479,9.24201
797,0.730513,0.931865,1.33338,1.37313,1.26039,1.19313,1.9946,0.82152,1.68397,1.22817,1.90331,2.07172,2.08821,1.05163,1.98858,1.69528,2.09021,1.19327,2.47028,1.55276,2.56308,2.20941,2.1829,2.98667
798,1.14138,1.45598,2.08333,2.14543,1.96927,1.86419,3.11644,1.28357,2.6311,1.91894,2.9738,3.23693,3.2627,1.64311,3.10703,2.64877,3.26582,1.86441,3.85965,2.42609,4.00465,3.45207,3.41064,4.66648
799,0.475675,0.606786,0.868236,0.89412,0.820703,0.77691,1.29879,0.534934,1.09652,0.799727,1.23935,1.34901,1.35974,0.684772,1.29487,1.10389,1.36105,0.777002,1.60853,1.01108,1.66896,1.43867,1.4214,1.94478
800,0.121641,0.155169,0.222028,0.228647,0.209872,0.198674,0.33213,0.136795,0.280406,0.204508,0.316929,0.344971,0.347717,0.175112,0.331127,0.282289,0.34805,0.198697,0.411337,0.258557,0.42679,0.367899,0.363484,0.497323
801,0.228357,0.291299,0.416813,0.429239,0.393994,0.372971,0.623509,0.256805,0.526407,0.383924,0.594971,0.647615,0.652771,0.328738,0.621626,0.529941,0.653396,0.373015,0.772204,0.48539,0.801214,0.690658,0.682369,0.933627
802,0.089742,0.114477,0.163803,0.168686,0.154835,0.146573,0.245033,0.100922,0.206872,0.150878,0.233817,0.254506,0.256532,0.129191,0.244293,0.208261,0.256778,0.146591,0.303468,0.190753,0.314869,0.271421,0.268164,0.366906
803,1.17464,1.4984,2.14403,2.20795,2.02665,1.91851,3.20725,1.32097,2.70777,1.97486,3.06045,3.33125,3.35777,1.69098,3.19756,2.72595,3.36098,1.91874,3.97212,2.49678,4.12134,3.55266,3.51002,4.80245
804,0.158488,0.202172,0.289283,0.297908,0.273446,0.258855,0.432738,0.178232,0.365345,0.266457,0.412932,0.449468,0.453046,0.228156,0.431431,0.367798,0.45348,0.258886,0.535938,0.336878,0.556072,0.479342,0.473589,0.647971
805,0.953998,1.21695,1.74131,1.79322,1.64597,1.55814,2.60481,1.07285,2.19915,1.6039,2.48559,2.70552,2.72706,1.37336,2.59694,2.21392,2.72967,1.55833,3.22601,2.0278,3.3472,2.88534,2.85071,3.90038
806,0.553949,0.706634,1.01111,1.04125,0.955752,0.904753,1.51251,0.622959,1.27696,0.931324,1.44328,1.57099,1.58349,0.797454,1.50794,1.28553,1.58501,0.90486,1.87322,1.17746,1.94359,1.6754,1.65529,2.26479
807,0.059671,0.076118,0.108916,0.112163,0.102953,0.09746,0.162927,0.067105,0.137553,0.100322,0.15547,0.169226,0.170573,0.085901,0.162435,0.138477,0.170736,0.097471,0.201782,0.126835,0.209362,0.180473,0.178307,0.243963
808,0.042604,0.054347,0.077764,0.080082,0.073506,0.069584,0.116327,0.047912,0.09821,0.071628,0.111002,0.120824,0.121786,0.061332,0.115975,0.09887,0.121902,0.069592,0.144068,0.090558,0.14948,0.128854,0.127308,0.174184
809,0.276578,0.352811,0.504829,0.519879,0.477191,0.451728,0.755172,0.311033,0.637565,0.464995,0.720608,0.784368,0.790612,0.398156,0.752891,0.641846,0.791369,0.451782,0.935266,0.587887,0.970401,0.8365,0.82646,1.13078
810,0.236845,0.302127,0.432306,0.445194,0.408639,0.386834,0.646685,0.266351,0.545973,0.398195,0.617086,0.671687,0.677034,0.340957,0.644732,0.549639,0.677683,0.38688,0.800907,0.503432,0.830995,0.71633,0.707733,0.96833
811,2.26051,2.88358,4.12605,4.24905,3.90016,3.69205,6.17214,2.54212,5.21092,3.80048,5.88964,6.41077,6.4618,3.25419,6.1535,5.24591,6.46799,3.69249,7.64408,4.80489,7.93124,6.83685,6.75479,9.24201
812,0.544388,0.694438,0.993655,1.02328,0.939256,0.889137,1.4864,0.612207,1.25492,0.91525,1.41837,1.54387,1.55616,0.78369,1.48192,1.26334,1.55765,0.889242,1.84089,1.15714,1.91004,1.64648,1.62672,2.22571
813,0.057883,0.073837,0.105652,0.108802,0.099868,0.094539,0.158045,0.065094,0.133431,0.097315,0.150811,0.164155,0.165462,0.083327,0.157567,0.134327,0.16562,0.09455,0.195735,0.123035,0.203088,0.175065,0.172964,0.236652
814,2.13657,2.72547,3.89981,4.01607,3.68631,3.48961,5.83371,2.40273,4.9252,3.59209,5.5667,6.05925,6.10749,3.07576,5.81609,4.95826,6.11334,3.49002,7.22494,4.54143,7.49636,6.46197,6.38442,8.73525
815,0.188837,0.240886,0.344678,0.354953,0.325808,0.308423,0.515602,0.212362,0.435305,0.317481,0.492003,0.535537,0.5398,0.271845,0.514045,0.438228,0.540317,0.308459,0.638564,0.401387,0.662553,0.57113,0.564276,0.77205
816,0.162303,0.207038,0.296246,0.305078,0.280028,0.265085,0.443153,0.182522,0.374139,0.27287,0.42287,0.460286,0.463951,0.233647,0.441815,0.376651,0.464395,0.265117,0.548837,0.344986,0.569455,0.490879,0.484987,0.663566
817,0.193296,0.246574,0.352818,0.363336,0.333502,0.315706,0.527779,0.217377,0.445585,0.324978,0.503622,0.548184,0.552547,0.278265,0.526185,0.448577,0.553077,0.315744,0.653644,0.410866,0.6782,0.584618,0.577601,0.790283
818,0.022605,0.028836,0.04126,0.042491,0.039002,0.03692,0.061721,0.025421,0.052109,0.038005,0.058896,0.064108,0.064618,0.032542,0.061535,0.052459,0.06468,0.036925,0.076441,0.048049,0.079312,0.068368,0.067548,0.09242
819,0.088908,0.113414,0.162281,0.167119,0.153397,0.145211,0.242756,0.099984,0.20495,0.149476,0.231645,0.252141,0.254148,0.12799,0.242022,0.206326,0.254391,0.145229,0.300648,0.188981,0.311943,0.268899,0.265672,0.363496
820,0.934578,1.19218,1.70586,1.75671,1.61247,1.52643,2.55179,1.05101,2.15438,1.57126,2.43499,2.65044,2.67154,1.3454,2.54408,2.16885,2.6741,1.52661,3.16034,1.98652,3.27906,2.8266,2.79268,3.82098
821,0.05971,0.076168,0.108987,0.112236,0.103021,0.097523,0.163034,0.067149,0.137644,0.100387,0.155572,0.169337,0.170685,0.085958,0.162541,0.138568,0.170848,0.097535,0.201914,0.126919,0.209499,0.180592,0.178424,0.244122
822,0.073661,0.093964,0.134451,0.138459,0.12709,0.120308,0.201124,0.082837,0.169802,0.123842,0.191919,0.2089,0.210563,0.10604,0.200517,0.170942,0.210765,0.120323,0.249089,0.156571,0.258446,0.222784,0.220111,0.301158
823,0.328063,0.418488,0.598805,0.616656,0.566022,0.535819,0.89575,0.368933,0.75625,0.551555,0.854751,0.930381,0.937787,0.472273,0.893044,0.761327,0.938685,0.535883,1.10937,0.697324,1.15105,0.992217,0.980309,1.34127
824,0.133434,0.170212,0.243553,0.250814,0.230219,0.217935,0.36433,0.150057,0.307591,0.224335,0.347655,0.378416,0.381428,0.192089,0.36323,0.309656,0.381794,0.217961,0.451216,0.283624,0.468167,0.403567,0.398723,0.545539
825,0.137523,0.175428,0.251016,0.258499,0.237274,0.224613,0.375494,0.154655,0.317016,0.231209,0.358308,0.390011,0.393116,0.197975,0.37436,0.319145,0.393492,0.224639,0.465042,0.292315,0.482512,0.415933,0.410941,0.562255
826,0.683898,0.872401,1.2483,1.28551,1.17996,1.117,1.86732,0.769097,1.57652,1.1498,1.78186,1.93952,1.95496,0.984525,1.86169,1.5871,1.95683,1.11713,2.31265,1.45368,2.39953,2.06843,2.0436,2.79609
827,0.937786,1.19627,1.71171,1.76274,1.618,1.53167,2.56055,1.05461,2.16178,1.57665,2.44335,2.65954,2.68071,1.35002,2.55281,2.17629,2.68328,1.53185,3.17119,1.99334,3.29032,2.8363,2.80226,3.8341
828,1.09877,1.40162,2.00555,2.06534,1.89575,1.79459,3.00009,1.23565,2.53287,1.8473,2.86278,3.11608,3.14089,1.58176,2.99103,2.54988,3.1439,1.79481,3.71556,2.33552,3.85514,3.32319,3.2833,4.49226
829,0.184372,0.235191,0.336529,0.346562,0.318105,0.301131,0.503413,0.207341,0.425014,0.309975,0.480372,0.522876,0.527038,0.265419,0.501893,0.427867,0.527543,0.301167,0.623467,0.391897,0.646889,0.557628,0.550935,0.753798
830,0.174369,0.22243,0.31827,0.327758,0.300846,0.284793,0.476099,0.196091,0.401954,0.293157,0.454308,0.494506,0.498443,0.251018,0.474661,0.404653,0.49892,0.284827,0.58964,0.370634,0.611791,0.527373,0.521043,0.712899
831,0.196896,0.251167,0.359389,0.370103,0.339714,0.321587,0.537609,0.221425,0.453884,0.331031,0.513003,0.558394,0.562839,0.283448,0.535985,0.456932,0.563378,0.321625,0.665818,0.418518,0.690831,0.595507,0.58836,0.805002
832,0.12169,0.155231,0.222117,0.228739,0.209957,0.198754,0.332264,0.13685,0.280519,0.204591,0.317057,0.34511,0.347857,0.175182,0.331261,0.282402,0.348191,0.198777,0.411503,0.258661,0.426962,0.368048,0.36363,0.497524
833,0.704111,0.898186,1.28519,1.32351,1.21483,1.15001,1.92252,0.791829,1.62311,1.18378,1.83452,1.99684,2.01274,1.01362,1.91671,1.63401,2.01467,1.15015,2.381,1.49664,2.47045,2.12956,2.104,2.87873
834,0.041318,0.052707,0.075417,0.077666,0.071288,0.067484,0.112816,0.046466,0.095247,0.069466,0.107653,0.117178,0.118111,0.059481,0.112476,0.095886,0.118224,0.067492,0.139721,0.087825,0.14497,0.124966,0.123466,0.168928
835,0.175044,0.223291,0.319502,0.329027,0.302011,0.285895,0.477942,0.196851,0.40351,0.294292,0.456067,0.49642,0.500372,0.25199,0.476499,0.406219,0.500851,0.285929,0.591923,0.372069,0.614159,0.529414,0.52306,0.715659
836,0.022605,0.028836,0.04126,0.042491,0.039002,0.03692,0.061721,0.025421,0.052109,0.038005,0.058896,0.064108,0.064618,0.032542,0.061535,0.052459,0.06468,0.036925,0.076441,0.048049,0.079312,0.068368,0.067548,0.09242
837,0.141652,0.180695,0.258553,0.266261,0.244398,0.231357,0.386769,0.159299,0.326535,0.238152,0.369066,0.401722,0.40492,0.203919,0.3856,0.328727,0.405307,0.231384,0.479006,0.301092,0.497,0.428422,0.42328,0.579137
838,1.03729,1.3232,1.89333,1.94978,1.78968,1.69418,2.83223,1.16651,2.39115,1.74394,2.7026,2.94173,2.96515,1.49326,2.82368,2.40721,2.96799,1.69438,3.50766,2.20484,3.63944,3.13725,3.09959,4.24091
839,0.055281,0.070518,0.100902,0.10391,0.095378,0.090289,0.150939,0.062167,0.127433,0.09294,0.144031,0.156775,0.158023,0.079581,0.150483,0.128288,0.158174,0.090299,0.186935,0.117503,0.193958,0.167195,0.165188,0.226013
840,0.075881,0.096796,0.138503,0.142632,0.130921,0.123935,0.207186,0.085334,0.17492,0.127574,0.197703,0.215196,0.21691,0.109237,0.206561,0.176094,0.217117,0.123949,0.256596,0.161291,0.266236,0.229499,0.226745,0.310235
841,0.556164,0.70946,1.01515,1.04541,0.959574,0.908371,1.51856,0.625451,1.28207,0.935049,1.44905,1.57727,1.58983,0.800643,1.51397,1.29068,1.59135,0.908479,1.88071,1.18217,1.95136,1.6821,1.66191,2.27385
842,0.037832,0.04826,0.069054,0.071112,0.065273,0.06179,0.103297,0.042545,0.08721,0.063605,0.098569,0.107291,0.108145,0.054462,0.102985,0.087795,0.108248,0.061797,0.127931,0.080415,0.132737,0.114421,0.113048,0.154674
843,0.022605,0.028836,0.04126,0.042491,0.039002,0.03692,0.061721,0.025421,0.052109,0.038005,0.058896,0.064108,0.064618,0.032542,0.061535,0.052459,0.06468,0.036925,0.076441,0.048049,0.079312,0.068368,0.067548,0.09242
844,0.108273,0.138117,0.197628,0.20352,0.186809,0.176841,0.295632,0.121762,0.249591,0.182034,0.282101,0.307061,0.309506,0.155868,0.294739,0.251267,0.309802,0.176862,0.366134,0.230144,0.379889,0.32747,0.323539,0.442671
845,0.813533,1.03777,1.48492,1.52919,1.40362,1.32873,2.22128,0.914882,1.87535,1.36775,2.11962,2.30716,2.32553,1.17115,2.21457,1.88794,2.32776,1.32888,2.75102,1.72923,2.85437,2.4605,2.43097,3.32609
846,0.22384,0.285537,0.408568,0.420748,0.3862,0.365593,0.611176,0.251725,0.515994,0.37633,0.583202,0.634805,0.639858,0.322235,0.60933,0.519459,0.640471,0.365636,0.75693,0.475789,0.785365,0.676996,0.668871,0.915159
847,0.153878,0.196292,0.28087,0.289243,0.265493,0.251326,0.420152,0.173048,0.354719,0.258707,0.400921,0.436396,0.43987,0.22152,0.418883,0.357101,0.440291,0.251356,0.52035,0.32708,0.539898,0.4654,0.459814,0.629125
848,0.172211,0.219678,0.314332,0.323703,0.297124,0.281269,0.470208,0.193665,0.39698,0.289529,0.448687,0.488387,0.492275,0.247912,0.468788,0.399646,0.492747,0.281302,0.582344,0.366048,0.604221,0.520847,0.514596,0.704078
849,0.041593,0.053058,0.075919,0.078182,0.071763,0.067933,0.113567,0.046775,0.09588,0.069928,0.108369,0.117957,0.118896,0.059877,0.113224,0.096524,0.11901,0.067941,0.14065,0.08841,0.145934,0.125797,0.124287,0.170052
850,1.57803,2.01298,2.88033,2.96619,2.72264,2.57736,4.30867,1.77462,3.63766,2.65305,4.11146,4.47525,4.51088,2.2717,4.29566,3.66208,4.5152,2.57766,5.33621,3.35422,5.53667,4.77269,4.71541,6.45169
851,0.793832,1.01264,1.44896,1.49215,1.36963,1.29655,2.16749,0.892726,1.82994,1.33463,2.06828,2.25129,2.26921,1.14278,2.16094,1.84222,2.27138,1.2967,2.6844,1.68735,2.78524,2.40092,2.3721,3.24555
852,0.483446,0.616698,0.882419,0.908726,0.83411,0.789602,1.32001,0.543673,1.11444,0.812791,1.25959,1.37104,1.38196,0.695959,1.31602,1.12192,1.38328,0.789695,1.63481,1.0276,1.69622,1.46217,1.44462,1.97655
853,0.421589,0.537792,0.769514,0.792455,0.727386,0.688573,1.15111,0.47411,0.971844,0.708795,1.09843,1.19562,1.20514,0.606911,1.14764,0.97837,1.20629,0.688654,1.42563,0.89612,1.47919,1.27508,1.25978,1.72365
854,0.333272,0.425132,0.608312,0.626447,0.575009,0.544327,0.909972,0.374791,0.768257,0.560313,0.868323,0.945153,0.952677,0.479772,0.907224,0.773416,0.95359,0.544391,1.12698,0.708396,1.16932,1.00797,0.995874,1.36257
855,0.030978,0.039517,0.056543,0.058229,0.053448,0.050596,0.084583,0.034837,0.07141,0.052082,0.080712,0.087853,0.088552,0.044595,0.084328,0.07189,0.088637,0.050602,0.104754,0.065846,0.10869,0.093692,0.092568,0.126652
856,0.060115,0.076685,0.109727,0.112998,0.103719,0.098185,0.16414,0.067604,0.138577,0.101069,0.156627,0.170486,0.171843,0.086541,0.163644,0.139508,0.172007,0.098197,0.203284,0.12778,0.210921,0.181817,0.179635,0.245779
857,0.039918,0.050921,0.072862,0.075034,0.068873,0.065198,0.108994,0.044891,0.09202,0.067113,0.104005,0.113208,0.114109,0.057466,0.108665,0.092638,0.114218,0.065206,0.134987,0.08485,0.140058,0.120732,0.119283,0.163205
858,0.108944,0.138973,0.198853,0.204781,0.187966,0.177936,0.297463,0.122516,0.251137,0.183162,0.283848,0.308963,0.311423,0.156834,0.296565,0.252824,0.311721,0.177957,0.368402,0.231569,0.382242,0.329498,0.325544,0.445414
859,0.207162,0.264262,0.378127,0.3894,0.357426,0.338354,0.565639,0.23297,0.477549,0.34829,0.53975,0.587507,0.592184,0.298226,0.56393,0.480755,0.592751,0.338394,0.700533,0.440339,0.72685,0.626555,0.619035,0.846973
860,0.430287,0.548887,0.78539,0.808804,0.742392,0.702778,1.17486,0.483891,0.991894,0.723418,1.12109,1.22028,1.23,0.619432,1.17131,0.998554,1.23118,0.702861,1.45504,0.914608,1.50971,1.30139,1.28577,1.75921
861,0.145763,0.18594,0.266058,0.273989,0.251492,0.238072,0.397995,0.163922,0.336013,0.245064,0.379779,0.413382,0.416673,0.209838,0.396793,0.338269,0.417072,0.2381,0.492909,0.309831,0.511426,0.440857,0.435566,0.595947
862,0.120577,0.153811,0.220085,0.226646,0.208036,0.196936,0.329225,0.135598,0.277953,0.202719,0.314156,0.341953,0.344675,0.17358,0.32823,0.279819,0.345005,0.196959,0.407739,0.256295,0.423056,0.364681,0.360304,0.492973
863,0.121121,0.154506,0.221079,0.22767,0.208976,0.197825,0.330711,0.13621,0.279208,0.203634,0.315575,0.343497,0.346232,0.174364,0.329712,0.281082,0.346563,0.197848,0.40958,0.257452,0.424966,0.366327,0.361931,0.495199
864,0.167247,0.213345,0.305271,0.314372,0.288558,0.273161,0.456654,0.188082,0.385537,0.281183,0.435753,0.474309,0.478084,0.240765,0.455275,0.388125,0.478542,0.273193,0.565557,0.355496,0.586803,0.505833,0.499762,0.683782
865,0.10943,0.139593,0.19974,0.205695,0.188805,0.17873,0.29879,0.123063,0.252258,0.183979,0.285115,0.310342,0.312813,0.157534,0.297888,0.253952,0.313112,0.178751,0.370046,0.232603,0.383948,0.330969,0.326996,0.447401
866,0.492384,0.628099,0.898733,0.925526,0.849531,0.8042,1.34441,0.553724,1.13504,0.827818,1.28288,1.39639,1.40751,0.708825,1.34035,1.14266,1.40885,0.804295,1.66503,1.0466,1.72758,1.4892,1.47132,2.01309
867,0.04042,0.051561,0.073778,0.075977,0.069739,0.066017,0.110364,0.045456,0.093176,0.067956,0.105313,0.114631,0.115543,0.058188,0.110031,0.093802,0.115654,0.066025,0.136684,0.085916,0.141818,0.12225,0.120782,0.165256
868,0.162316,0.207056,0.296271,0.305104,0.280051,0.265108,0.443191,0.182537,0.37417,0.272893,0.422906,0.460325,0.46399,0.233667,0.441852,0.376683,0.464434,0.265139,0.548883,0.345016,0.569504,0.49092,0.485028,0.663623
869,0.336087,0.428722,0.613449,0.631737,0.579865,0.548923,0.917656,0.377956,0.774744,0.565044,0.875655,0.953134,0.960722,0.483823,0.914885,0.779946,0.961642,0.548988,1.1365,0.714378,1.17919,1.01648,1.00428,1.37407
870,1.26157,1.6093,2.30271,2.37136,2.17665,2.0605,3.44462,1.41874,2.90817,2.12101,3.28696,3.5778,3.60628,1.81614,3.43422,2.9277,3.60973,2.06075,4.2661,2.68157,4.42636,3.81559,3.76979,5.15789
871,0.256265,0.3269,0.467753,0.481698,0.442145,0.418553,0.699711,0.28819,0.590741,0.430845,0.667685,0.726763,0.732548,0.368914,0.697597,0.594707,0.73325,0.418602,0.866578,0.544711,0.899133,0.775066,0.765764,1.04773
872,0.07495,0.095608,0.136804,0.140882,0.129314,0.122414,0.204644,0.084287,0.172774,0.126009,0.195278,0.212556,0.214248,0.107896,0.204026,0.173934,0.214454,0.122429,0.253448,0.159312,0.262969,0.226684,0.223963,0.306429
873,0.137863,0.175862,0.251637,0.259139,0.237861,0.225169,0.376424,0.155038,0.317801,0.231782,0.359195,0.390977,0.394089,0.198465,0.375287,0.319935,0.394467,0.225196,0.466193,0.293039,0.483707,0.416963,0.411958,0.563647
874,0.397583,0.507169,0.725696,0.747331,0.685967,0.649364,1.08557,0.447113,0.916505,0.668434,1.03588,1.12754,1.13651,0.572352,1.08229,0.922659,1.1376,0.649441,1.34445,0.845093,1.39496,1.20248,1.18805,1.6255
875,0.082926,0.105783,0.151362,0.155874,0.143075,0.135441,0.226422,0.093257,0.19116,0.139419,0.216059,0.235176,0.237048,0.119378,0.225738,0.192443,0.237275,0.135457,0.280419,0.176265,0.290954,0.250806,0.247796,0.339038
876,0.175475,0.223841,0.320289,0.329838,0.302755,0.2866,0.47912,0.197335,0.404504,0.295017,0.457191,0.497643,0.501605,0.25261,0.477673,0.40722,0.502085,0.286634,0.593381,0.372986,0.615673,0.530719,0.524349,0.717422
877,0.535443,0.683028,0.977329,1.00646,0.923823,0.874528,1.46198,0.602148,1.2343,0.900212,1.39507,1.51851,1.53059,0.770813,1.45757,1.24259,1.53206,0.874632,1.81064,1.13813,1.87866,1.61943,1.6,2.18914
878,0.517576,0.660236,0.944717,0.972881,0.892997,0.845347,1.4132,0.582055,1.19311,0.870173,1.34852,1.46784,1.47952,0.745093,1.40893,1.20112,1.48094,0.845447,1.75022,1.10015,1.81597,1.56539,1.54661,2.11609
879,0.043549,0.055553,0.079489,0.081859,0.075138,0.071128,0.118908,0.048975,0.10039,0.073217,0.113466,0.123505,0.124488,0.062693,0.118549,0.101064,0.124608,0.071137,0.147265,0.092568,0.152798,0.131714,0.130133,0.17805
880,0.115914,0.147864,0.211575,0.217883,0.199992,0.18932,0.316494,0.130355,0.267205,0.194881,0.302009,0.328731,0.331348,0.166868,0.315539,0.268999,0.331665,0.189343,0.391972,0.246385,0.406698,0.350579,0.346372,0.473911
