iteration,total_runs,obs_realization,par_realization,obgnme
0,95875,47774,47774,8790.32
0,95875,47775,47775,8765.76
0,95875,47776,47776,3700.89
0,95875,47777,47777,1256.89
0,95875,47778,47778,4394.66
0,95875,47779,47779,8831.85
0,95875,47780,47780,8769.96
0,95875,47781,47781,8826.82
0,95875,47782,47782,8764.07
0,95875,47783,47783,8636.15
0,95875,47784,47784,6994.93
0,95875,47785,47785,8354.2
0,95875,47786,47786,20042.6
0,95875,47787,47787,8824.53
0,95875,47788,47788,8816.61
0,95875,47789,47789,8829.86
0,95875,47790,47790,8794.84
0,95875,47791,47791,26392.7
0,95875,47792,47792,6001.33
0,95875,47793,47793,7604.77
0,95875,47794,47794,8825.94
0,95875,47795,47795,7185.55
0,95875,47796,47796,5804.03
0,95875,47797,47797,8816.11
0,95875,47798,47798,5839.13
0,95875,47799,47799,4363.32
0,95875,47800,47800,8831.56
0,95875,47801,47801,2758.73
0,95875,47802,47802,8814.65
0,95875,47803,47803,8831.16
0,95875,47804,47804,4534.96
0,95875,47805,47805,8831.56
0,95875,47806,47806,8831.7
0,95875,47807,47807,1768.27
0,95875,47808,47808,7484.08
0,95875,47809,47809,4902.35
0,95875,47810,47810,2746.35
0,95875,47811,47811,8729.99
0,95875,47812,47812,8796.78
0,95875,47813,47813,6774.2
0,95875,47814,47814,8818.53
0,95875,47815,47815,5292.84
0,95875,47816,47816,2397.81
0,95875,47817,47817,8831.88
0,95875,47818,47818,5271.03
0,95875,47819,47819,7882.37
0,95875,47820,47820,8783.42
0,95875,47821,47821,8752.16
0,95875,47822,47822,8808.04
0,95875,47823,47823,8802.29
0,95875,47824,47824,8560.47
0,95875,47825,47825,8731.73
0,95875,47826,47826,8824.66
0,95875,47827,47827,8831.98
0,95875,47828,47828,8394.96
0,95875,47829,47829,7953.27
0,95875,47830,47830,3890.32
0,95875,47831,47831,5942.74
0,95875,47832,47832,2321.29
0,95875,47833,47833,2553.37
0,95875,47834,47834,3452.37
0,95875,47835,47835,8594.74
0,95875,47836,47836,2522.84
0,95875,47837,47837,6466.2
0,95875,47838,47838,2703.08
0,95875,47839,47839,8788.5
0,95875,47840,47840,4512.08
0,95875,47841,47841,2567.84
0,95875,47842,47842,7431.13
0,95875,47843,47843,6211.37
0,95875,47844,47844,4619.93
0,95875,47845,47845,7575.84
0,95875,47846,47846,7627.5
0,95875,47847,47847,1339.51
0,95875,47848,47848,15647.9
0,95875,47849,47849,97614.2
0,95875,47850,47850,8342
0,95875,47851,47851,8831.17
0,95875,47852,47852,10319.3
0,95875,47853,47853,8689.72
0,95875,47854,47854,8438.07
0,95875,47855,47855,7281.18
0,95875,47856,47856,8830.73
0,95875,47857,47857,4860.7
0,95875,47858,47858,9195.46
0,95875,47859,47859,1776.02
0,95875,47860,47860,6352.28
0,95875,47861,47861,14559.5
0,95875,47862,47862,8575.17
0,95875,47863,47863,7948.11
0,95875,47864,47864,8334.35
0,95875,47865,47865,8831.73
0,95875,47866,47866,8006.87
0,95875,47867,47867,8401.33
0,95875,47868,47868,4414.5
0,95875,47869,47869,5911.71
0,95875,47870,47870,8831.44
0,95875,47871,47871,8819.78
0,95875,47872,47872,4448.53
0,95875,47873,47873,8768.72
0,95875,47874,47874,8805.88
0,95875,47875,47875,5106.78
0,95875,47876,47876,8831.92
0,95875,47877,47877,5173.32
0,95875,47878,47878,8631.31
0,95875,47879,47879,8779.18
0,95875,47880,47880,8752.36
0,95875,47881,47881,8831.42
0,95875,47882,47882,1636.01
0,95875,47883,47883,7264.63
0,95875,47884,47884,6673.97
0,95875,47885,47885,7538.82
0,95875,47886,47886,13383.5
0,95875,47887,47887,8518.17
0,95875,47888,47888,8659.05
0,95875,47889,47889,8715.8
0,95875,47890,47890,6959.73
0,95875,47891,47891,1879.03
0,95875,47892,47892,4992.75
0,95875,47893,47893,8826.85
0,95875,47894,47894,6113.39
0,95875,47895,47895,8630.97
0,95875,47896,47896,7195.94
0,95875,47897,47897,6706.3
0,95875,47898,47898,8738.63
0,95875,47899,47899,8743.01
0,95875,47900,47900,2561.98
0,95875,47901,47901,7283.12
0,95875,47902,47902,8429.84
0,95875,47903,47903,4959.45
0,95875,47904,47904,7034.34
0,95875,47905,47905,8667.64
0,95875,47906,47906,4590.23
0,95875,47907,47907,4605.73
0,95875,47908,47908,7291.04
0,95875,47909,47909,8831.83
0,95875,47910,47910,8813.06
0,95875,47911,47911,8659.43
0,95875,47912,47912,7331.25
0,95875,47913,47913,4377.21
0,95875,47915,47915,8806.38
0,95875,47916,47916,8168
0,95875,47917,47917,8694.74
0,95875,47918,47918,8830.52
0,95875,47919,47919,8822.05
0,95875,47920,47920,8828.73
0,95875,47921,47921,8822.81
0,95875,47922,47922,8831.9
0,95875,47923,47923,4418.69
0,95875,47924,47924,7541.61
0,95875,47925,47925,8831.11
0,95875,47926,47926,5880.73
0,95875,47927,47927,2811.67
0,95875,47928,47928,8827.3
0,95875,47929,47929,3971.47
0,95875,47930,47930,4328.28
0,95875,47931,47931,66154.5
0,95875,47932,47932,8828.69
0,95875,47933,47933,8830.39
0,95875,47934,47934,8777
0,95875,47935,47935,8825.42
0,95875,47936,47936,8762.02
0,95875,47937,47937,6403.05
0,95875,47938,47938,8830.52
0,95875,47939,47939,3033.99
0,95875,47940,47940,1710.1
0,95875,47941,47941,16025.9
0,95875,47942,47942,8266.51
0,95875,47943,47943,8655.29
0,95875,47944,47944,3532.23
0,95875,47945,47945,8784.15
0,95875,47946,47946,8463.72
0,95875,47947,47947,7657.68
0,95875,47948,47948,2502.43
0,95875,47949,47949,7577.55
0,95875,47950,47950,6723.46
0,95875,47951,47951,8832
0,95875,47952,47952,5791.06
0,95875,47953,47953,6199.66
0,95875,47954,47954,8812.65
0,95875,47955,47955,8831.54
0,95875,47956,47956,7455.5
0,95875,47957,47957,7167.01
0,95875,47958,47958,8810.45
0,95875,47959,47959,8831.22
0,95875,47960,47960,7648.29
0,95875,47961,47961,8831.45
0,95875,47962,47962,4779.02
0,95875,47963,47963,5608.44
0,95875,47964,47964,6350.4
0,95875,47965,47965,8158.78
0,95875,47966,47966,2886.94
0,95875,47967,47967,8798.78
0,95875,47968,47968,6306.36
0,95875,47969,47969,8485.91
0,95875,47970,47970,8777.71
0,95875,47971,47971,8411.89
0,95875,47972,47972,2749.25
0,95875,47973,47973,5273.84
0,95875,47974,47974,8549.62
0,95875,47975,47975,2493.8
0,95875,47976,47976,8478
0,95875,47977,47977,8831.87
0,95875,47978,47978,6214.91
0,95875,47979,47979,8806.32
0,95875,47980,47980,7314.06
0,95875,47981,47981,17900.8
0,95875,47982,47982,3832.34
0,95875,47983,47983,8709.46
0,95875,47984,47984,5656.23
0,95875,47985,47985,7304.74
0,95875,47986,47986,8805.65
0,95875,47987,47987,19232.2
0,95875,47988,47988,8802.19
0,95875,47989,47989,8809.22
0,95875,47990,47990,4511.78
0,95875,47991,47991,2690.36
0,95875,47992,47992,8831.99
0,95875,47993,47993,8831.5
0,95875,47994,47994,8826.25
0,95875,47995,47995,3737.39
0,95875,47996,47996,8571.12
0,95875,47997,47997,6768.17
0,95875,47998,47998,6201.69
0,95875,47999,47999,8608.95
0,95875,48000,48000,8788.55
0,95875,48001,48001,8242.56
0,95875,48002,48002,4828.06
0,95875,48003,48003,8234.65
0,95875,48004,48004,6523.86
0,95875,48005,48005,8073.68
0,95875,48006,48006,3532.41
0,95875,48007,48007,7632.91
0,95875,48008,48008,8779.73
0,95875,48009,48009,8794.7
0,95875,48010,48010,8823.64
0,95875,48011,48011,8790.97
0,95875,48012,48012,3064.71
0,95875,48013,48013,8831.95
0,95875,48014,48014,7967.68
0,95875,48015,48015,8804.38
0,95875,48016,48016,8338.86
0,95875,48017,48017,8672.16
0,95875,48018,48018,7256.36
0,95875,48019,48019,8826.5
0,95875,48020,48020,8400.46
0,95875,48021,48021,7893.13
0,95875,48022,48022,5367.52
0,95875,48023,48023,18524.5
0,95875,48024,48024,7207.53
0,95875,48025,48025,8509.89
0,95875,48026,48026,26021.1
0,95875,48027,48027,8830.79
0,95875,48028,48028,8670.78
0,95875,48029,48029,8829.1
0,95875,48030,48030,8566.27
0,95875,48031,48031,2246.85
0,95875,48032,48032,8831.96
0,95875,48033,48033,4830.16
0,95875,48034,48034,4309.34
0,95875,48035,48035,4942.93
0,95875,48036,48036,9027.38
0,95875,48037,48037,5458.66
0,95875,48038,48038,3886.85
0,95875,48039,48039,8674.71
0,95875,48040,48040,6685.98
0,95875,48041,48041,8831.63
0,95875,48042,48042,8831.41
0,95875,48043,48043,8743.29
0,95875,48044,48044,5880.11
0,95875,48045,48045,3369.44
0,95875,48046,48046,8831.98
0,95875,48047,48047,5161.45
0,95875,48048,48048,7667.42
0,95875,48049,48049,2412.52
0,95875,48050,48050,8325.32
0,95875,48051,48051,5562.69
0,95875,48052,48052,2613.69
0,95875,48053,48053,8831.82
0,95875,48054,48054,8235.26
0,95875,48055,48055,8721.57
0,95875,48056,48056,6047.26
0,95875,48057,48057,5078.2
0,95875,48058,48058,8707.71
0,95875,48059,48059,8259.47
0,95875,48060,48060,8829.1
0,95875,48061,48061,4129.81
0,95875,48062,48062,8808.24
0,95875,48063,48063,8330.57
0,95875,48064,48064,8345.31
0,95875,48065,48065,1687.66
0,95875,48066,48066,8815.43
0,95875,48067,48067,8425.96
0,95875,48068,48068,4854.39
0,95875,48069,48069,2994.38
0,95875,48070,48070,7300.3
0,95875,48071,48071,4932.95
0,95875,48072,48072,4638.28
0,95875,48073,48073,3059.75
0,95875,48074,48074,5477.88
0,95875,48075,48075,8606.7
0,95875,48076,48076,15556.4
0,95875,48077,48077,8175.67
0,95875,48078,48078,8643.04
0,95875,48079,48079,3004.57
0,95875,48080,48080,8831.99
0,95875,48081,48081,8832
0,95875,48082,48082,52468
0,95875,48083,48083,8814.43
0,95875,48084,48084,8790.64
0,95875,48085,48085,18145.2
0,95875,48086,48086,1890.53
0,95875,48087,48087,8535.62
0,95875,48088,48088,4367.92
0,95875,48089,48089,4536.55
0,95875,48090,48090,25172
0,95875,48091,48091,7475.45
0,95875,48092,48092,8764.83
0,95875,48093,48093,8831.82
0,95875,48094,48094,3414.58
0,95875,48095,48095,7884.99
0,95875,48096,48096,8785.65
0,95875,48097,48097,1758.76
0,95875,48098,48098,6141.87
0,95875,48099,48099,7055.44
0,95875,48100,48100,8831.45
0,95875,48101,48101,6726.04
0,95875,48102,48102,7012.89
0,95875,48103,48103,28630.5
0,95875,48104,48104,8821.25
0,95875,48105,48105,8822.98
0,95875,48106,48106,8624.01
0,95875,48107,48107,3295.33
0,95875,48108,48108,6057.86
0,95875,48109,48109,3659.89
0,95875,48110,48110,8800.89
0,95875,48111,48111,8829.28
0,95875,48112,48112,10618.5
0,95875,48113,48113,8831.23
0,95875,48114,48114,8462.16
0,95875,48115,48115,8808.12
0,95875,48116,48116,7605.67
0,95875,48117,48117,7858.29
0,95875,48119,48119,5092.49
0,95875,48120,48120,2946.92
0,95875,48121,48121,3017.76
0,95875,48122,48122,6071.41
0,95875,48123,48123,8803.1
0,95875,48124,48124,8510.76
0,95875,48125,48125,8831.89
0,95875,48126,48126,8709.89
0,95875,48127,48127,8792.09
0,95875,48128,48128,8832
0,95875,48129,48129,5012.01
0,95875,48130,48130,89343.1
0,95875,48131,48131,8735.25
0,95875,48132,48132,1819.72
0,95875,48133,48133,5101.18
0,95875,48134,48134,3504.88
0,95875,48135,48135,7274.2
0,95875,48136,48136,8751.46
0,95875,48137,48137,8829.27
0,95875,48138,48138,1491.73
0,95875,48139,48139,8277.45
0,95875,48140,48140,2339.95
0,95875,48141,48141,8808.95
0,95875,48142,48142,6102.79
0,95875,48143,48143,7852.55
0,95875,48144,48144,8643.71
0,95875,48145,48145,8754.25
0,95875,48146,48146,8830.92
0,95875,48147,48147,24047.9
0,95875,48148,48148,7206.84
0,95875,48149,48149,8736.52
0,95875,48150,48150,6562.5
0,95875,48151,48151,8683.99
0,95875,48152,48152,8831.83
0,95875,48153,48153,6755.57
0,95875,48154,48154,8731.16
0,95875,48155,48155,8832
0,95875,48156,48156,8023.37
0,95875,48157,48157,7346.15
0,95875,48158,48158,8791.84
0,95875,48159,48159,8822.04
0,95875,48160,48160,3843.96
0,95875,48161,48161,8832
0,95875,48162,48162,4990.1
0,95875,48163,48163,8832
0,95875,48164,48164,8737.1
0,95875,48165,48165,7834.63
0,95875,48166,48166,8030.64
0,95875,48167,48167,1438.76
0,95875,48168,48168,8621.81
0,95875,48169,48169,991.313
0,95875,48170,48170,8831.95
0,95875,48171,48171,8627.07
0,95875,48172,48172,8831.84
0,95875,48173,48173,6285.26
0,95875,48174,48174,7734.37
0,95875,48175,48175,8831.96
0,95875,48176,48176,27591.7
0,95875,48177,48177,8830.65
0,95875,48178,48178,8824.59
0,95875,48179,48179,8829.06
0,95875,48180,48180,8751.89
0,95875,48181,48181,9894.21
0,95875,48182,48182,6721.19
0,95875,48183,48183,5750.13
0,95875,48184,48184,8824.25
0,95875,48185,48185,8831.83
0,95875,48186,48186,4840.98
0,95875,48187,48187,8831.97
0,95875,48188,48188,8780.5
0,95875,48189,48189,8829.29
0,95875,48190,48190,8804.82
0,95875,48191,48191,8435.82
0,95875,48192,48192,6959.32
0,95875,48193,48193,5190.87
0,95875,48194,48194,7296.73
0,95875,48195,48195,8831.99
0,95875,48196,48196,5891.2
0,95875,48197,48197,8679.46
0,95875,48198,48198,8406.05
0,95875,48199,48199,8135.86
0,95875,48200,48200,42950.2
0,95875,48201,48201,8809.98
0,95875,48202,48202,3052.29
0,95875,48203,48203,3940.39
0,95875,48204,48204,8831.99
0,95875,48205,48205,8436.66
0,95875,48206,48206,8831.79
0,95875,48207,48207,8830.47
0,95875,48208,48208,6527.9
0,95875,48209,48209,2716.74
0,95875,48210,48210,7969.28
0,95875,48211,48211,3545.36
0,95875,48212,48212,2248.77
0,95875,48213,48213,8718.03
0,95875,48214,48214,8831.99
0,95875,48215,48215,8831.21
0,95875,48216,48216,5835.44
0,95875,48217,48217,8803.69
0,95875,48218,48218,1517.87
0,95875,48219,48219,8719.63
0,95875,48220,48220,5866.91
0,95875,48221,48221,7721.07
0,95875,48222,48222,8832
0,95875,48223,48223,12382
0,95875,48224,48224,8830.37
0,95875,48225,48225,15398
0,95875,48226,48226,3330.03
0,95875,48227,48227,2179.91
0,95875,48228,48228,8831.88
0,95875,48229,48229,8759.17
0,95875,48230,48230,8242.45
0,95875,48231,48231,5888.62
0,95875,48232,48232,8829.64
0,95875,48233,48233,9611.45
0,95875,48234,48234,8831.97
0,95875,48235,48235,6407.05
0,95875,48236,48236,3106.14
0,95875,48237,48237,8749.7
0,95875,48238,48238,3043.58
0,95875,48239,48239,4334.29
0,95875,48240,48240,8633.17
0,95875,48241,48241,8830.46
0,95875,48242,48242,4199.98
0,95875,48243,48243,8831.99
0,95875,48244,48244,3319.22
0,95875,48245,48245,8801.82
0,95875,48246,48246,7862.02
0,95875,48247,48247,7401.57
0,95875,48248,48248,4921.33
0,95875,48249,48249,8831.94
0,95875,48250,48250,8830.43
0,95875,48251,48251,8553.04
0,95875,48252,48252,8748.98
0,95875,48253,48253,3085.33
0,95875,48254,48254,8827.88
0,95875,48255,48255,7614.78
0,95875,48256,48256,8798.79
0,95875,48257,48257,8831.39
0,95875,48258,48258,8831.75
0,95875,48259,48259,8808.72
0,95875,48260,48260,7564.29
0,95875,48261,48261,6609.04
0,95875,48262,48262,6902.58
0,95875,48263,48263,8325.76
0,95875,48264,48264,8763.09
0,95875,48265,48265,62052.3
0,95875,48266,48266,4470.67
0,95875,48267,48267,8831.62
0,95875,48268,48268,6219.64
0,95875,48269,48269,2050.41
0,95875,48270,48270,2268.76
0,95875,48271,48271,4857.93
0,95875,48272,48272,8680.84
0,95875,48273,48273,8233.06
0,95875,48274,48274,5994.25
0,95875,48275,48275,8829.81
0,95875,48276,48276,8677.12
0,95875,48277,48277,8826.95
0,95875,48278,48278,8585.06
0,95875,48279,48279,8752.85
0,95875,48280,48280,8222.85
0,95875,48281,48281,8524.21
0,95875,48282,48282,6315.81
0,95875,48283,48283,8596.12
0,95875,48284,48284,7320.15
0,95875,48285,48285,8561.94
0,95875,48286,48286,8514.37
0,95875,48287,48287,8632.52
0,95875,48288,48288,8832
0,95875,48289,48289,7724.56
0,95875,48290,48290,8825.46
0,95875,48291,48291,8831.2
0,95875,48292,48292,8343.63
0,95875,48293,48293,10445.5
0,95875,48294,48294,8831.99
0,95875,48295,48295,4854.04
0,95875,48296,48296,8831.33
0,95875,48297,48297,8085.36
0,95875,48298,48298,8802.17
0,95875,48299,48299,8830.94
0,95875,48300,48300,8831.95
0,95875,48301,48301,7461.98
0,95875,48302,48302,8784.74
0,95875,48303,48303,8829.44
0,95875,48304,48304,8831.02
0,95875,48305,48305,8831.3
0,95875,48306,48306,8500.7
0,95875,48307,48307,8825.27
0,95875,48308,48308,8742.9
0,95875,48309,48309,8384.68
0,95875,48310,48310,3370.49
0,95875,48311,48311,8822.38
0,95875,48312,48312,5739.91
0,95875,48313,48313,2949.05
0,95875,48314,48314,8818.62
0,95875,48315,48315,8538.79
0,95875,48316,48316,6783.24
0,95875,48317,48317,5722.24
0,95875,48318,48318,7086.16
0,95875,48319,48319,1067.25
0,95875,48320,48320,1823.54
0,95875,48321,48321,7868.18
0,95875,48322,48322,8765.45
0,95875,48323,48323,8831.69
0,95875,48324,48324,8776.01
0,95875,48325,48325,3256.48
0,95875,48326,48326,4226.32
0,95875,48327,48327,173804
0,95875,48328,48328,8830.09
0,95875,48329,48329,8620.65
0,95875,48330,48330,54729
0,95875,48331,48331,8826.11
0,95875,48332,48332,7316.31
0,95875,48333,48333,8826.34
0,95875,48334,48334,8801.36
0,95875,48335,48335,8446.72
0,95875,48336,48336,6834.69
0,95875,48337,48337,8339.86
0,95875,48338,48338,8829.97
0,95875,48339,48339,6419.83
0,95875,48340,48340,8813.5
0,95875,48341,48341,8559.86
0,95875,48342,48342,8542.67
0,95875,48343,48343,2025.28
0,95875,48344,48344,8820.15
0,95875,48345,48345,7063.63
0,95875,48346,48346,7687.63
0,95875,48347,48347,4501.26
0,95875,48348,48348,6707.3
0,95875,48350,48350,7488.76
0,95875,48351,48351,8828.36
0,95875,48352,48352,7282.7
0,95875,48353,48353,8561.63
0,95875,48354,48354,8830.46
0,95875,48355,48355,7060.58
0,95875,48356,48356,4845.13
0,95875,48357,48357,6989.79
0,95875,48358,48358,8830.68
0,95875,48359,48359,10561.3
0,95875,48360,48360,5226.2
0,95875,48361,48361,3936.31
0,95875,48362,48362,8742.94
0,95875,48363,48363,8382.05
0,95875,48364,48364,34394.4
0,95875,48365,48365,4568.96
0,95875,48366,48366,7140.55
0,95875,48367,48367,8245.34
0,95875,48368,48368,8767.37
0,95875,48369,48369,4299.87
0,95875,48370,48370,8818.84
0,95875,48371,48371,8344.97
0,95875,48372,48372,5246.44
0,95875,48373,48373,8831.88
0,95875,48374,48374,7101.48
0,95875,48375,48375,2589
0,95875,48376,48376,3875.95
0,95875,48377,48377,8262.42
0,95875,48378,48378,8810.22
0,95875,48379,48379,3473.92
0,95875,48381,48381,8788.26
0,95875,48382,48382,6615.24
0,95875,48383,48383,5963.9
0,95875,48384,48384,7743.43
0,95875,48385,48385,2240.9
0,95875,48386,48386,8823.7
0,95875,48387,48387,1323.01
0,95875,48388,48388,3205.56
0,95875,48389,48389,2454.22
0,95875,48390,48390,8829.38
0,95875,48391,48391,8782.1
0,95875,48392,48392,2309.99
0,95875,48393,48393,8425.57
0,95875,48394,48394,7815.86
0,95875,48395,48395,8830.68
0,95875,48396,48396,5455.93
0,95875,48397,48397,3690.81
0,95875,48398,48398,13063.4
0,95875,48399,48399,5631.41
0,95875,48400,48400,8602.71
0,95875,48401,48401,8814.71
0,95875,48402,48402,8086.08
0,95875,48403,48403,4217.12
0,95875,48404,48404,4735.11
0,95875,48405,48405,2957.2
0,95875,48406,48406,4408.56
0,95875,48407,48407,8808.48
0,95875,48408,48408,8795.77
0,95875,48409,48409,8831.85
0,95875,48410,48410,3394.34
0,95875,48411,48411,3332.06
0,95875,48412,48412,8441.98
0,95875,48413,48413,6193.24
0,95875,48414,48414,8831.93
0,95875,48415,48415,7440.08
0,95875,48416,48416,8824.64
0,95875,48417,48417,8746.3
0,95875,48418,48418,8775.13
0,95875,48419,48419,7242.18
0,95875,48420,48420,7606.01
0,95875,48421,48421,8728.19
0,95875,48422,48422,4843.07
0,95875,48423,48423,8817.13
0,95875,48424,48424,6982.23
0,95875,48425,48425,8363.1
0,95875,48426,48426,15204.5
0,95875,48427,48427,8831.08
0,95875,48428,48428,8258.93
0,95875,48429,48429,7920.76
0,95875,48430,48430,6224.44
0,95875,48431,48431,8818.58
0,95875,48432,48432,8653.77
0,95875,48433,48433,8750.45
0,95875,48434,48434,7792.47
0,95875,48435,48435,8831.27
0,95875,48436,48436,4856.53
0,95875,48437,48437,8628.69
0,95875,48438,48438,8763.29
0,95875,48439,48439,2134.12
0,95875,48440,48440,5436.57
0,95875,48441,48441,9623.83
0,95875,48442,48442,8425.57
0,95875,48443,48443,6722.04
0,95875,48444,48444,8113.66
0,95875,48445,48445,8585.3
0,95875,48446,48446,7255.19
0,95875,48447,48447,8452.36
0,95875,48448,48448,8670.62
0,95875,48449,48449,8755.95
0,95875,48450,48450,8766.86
0,95875,48451,48451,8163.28
0,95875,48452,48452,31387.9
0,95875,48453,48453,5643.08
0,95875,48454,48454,6333.2
0,95875,48455,48455,8831.96
0,95875,48456,48456,6065.26
0,95875,48457,48457,5247.83
0,95875,48458,48458,12462.9
0,95875,48459,48459,2972.66
0,95875,48460,48460,8775.33
0,95875,48461,48461,6686.85
0,95875,48462,48462,4791.09
0,95875,48463,48463,8699.29
0,95875,48464,48464,8830.2
0,95875,48465,48465,7815.47
0,95875,48466,48466,2296.18
0,95875,48467,48467,3300.56
0,95875,48468,48468,8832
0,95875,48469,48469,8495.82
0,95875,48470,48470,3432.37
0,95875,48471,48471,8478.71
0,95875,48472,48472,4365.78
0,95875,48473,48473,3183.29
0,95875,48474,48474,8205.46
0,95875,48475,48475,8266.79
0,95875,48476,48476,19732
0,95875,48477,48477,8738.22
0,95875,48478,48478,8669.77
0,95875,48479,48479,8831.85
0,95875,48480,48480,8828.51
0,95875,48481,48481,2534.73
0,95875,48482,48482,17242.4
0,95875,48483,48483,6325.32
0,95875,48484,48484,5772.9
0,95875,48485,48485,8670.95
0,95875,48486,48486,2610.41
0,95875,48487,48487,8829.69
0,95875,48488,48488,8808.69
0,95875,48489,48489,8830.53
0,95875,48490,48490,8831.98
0,95875,48491,48491,8769.53
0,95875,48492,48492,10258.5
0,95875,48493,48493,8690.66
0,95875,48494,48494,3094.3
0,95875,48495,48495,2880.16
0,95875,48496,48496,3722.84
0,95875,48497,48497,8679.46
0,95875,48498,48498,5153.15
0,95875,48499,48499,8828.84
0,95875,48500,48500,8637.83
0,95875,48501,48501,2942.8
0,95875,48502,48502,8831.04
0,95875,48503,48503,7286.63
0,95875,48504,48504,20849.2
0,95875,48505,48505,6168.86
0,95875,48506,48506,1168.07
0,95875,48507,48507,8390.03
0,95875,48508,48508,2374.94
0,95875,48509,48509,8829.12
0,95875,48510,48510,8795.59
0,95875,48511,48511,7956.56
0,95875,48512,48512,19305
0,95875,48513,48513,8218.84
0,95875,48514,48514,3971.14
0,95875,48515,48515,6799.17
0,95875,48516,48516,8828.53
0,95875,48517,48517,8826.99
0,95875,48518,48518,8831.04
0,95875,48519,48519,4895.81
0,95875,48520,48520,8553.78
0,95875,48521,48521,8633.09
0,95875,48523,48523,3527.09
0,95875,48524,48524,7248.75
0,95875,48525,48525,2904.67
0,95875,48526,48526,8831.91
0,95875,48527,48527,8815.49
0,95875,48528,48528,8302.45
0,95875,48529,48529,5373.09
0,95875,48530,48530,8715.32
0,95875,48531,48531,6377.23
0,95875,48532,48532,8832
0,95875,48533,48533,8729.06
0,95875,48534,48534,8398.5
0,95875,48535,48535,8589.07
0,95875,48536,48536,8812.62
0,95875,48537,48537,8517.35
0,95875,48538,48538,8571.21
0,95875,48539,48539,8823.1
0,95875,48540,48540,8831.99
0,95875,48541,48541,7520.65
0,95875,48542,48542,8763.99
0,95875,48543,48543,4226.38
0,95875,48544,48544,1954.3
0,95875,48545,48545,6666.93
0,95875,48546,48546,5250.08
0,95875,48547,48547,8702.95
0,95875,48548,48548,8831.97
0,95875,48549,48549,8831.96
0,95875,48550,48550,11072.5
0,95875,48551,48551,7092.33
0,95875,48552,48552,7110.83
0,95875,48554,48554,6976.78
0,95875,48555,48555,5641.87
0,95875,48556,48556,2908.76
0,95875,48557,48557,1907.75
0,95875,48558,48558,8807.5
0,95875,48559,48559,2358.41
0,95875,48560,48560,8831.33
0,95875,48561,48561,8805.59
0,95875,48562,48562,6247.63
0,95875,48563,48563,5036.21
0,95875,48564,48564,8832
0,95875,48565,48565,8831.96
0,95875,48566,48566,8823.27
0,95875,48567,48567,7133.34
0,95875,48568,48568,8414.93
0,95875,48569,48569,8831.94
0,95875,48570,48570,8826.19
0,95875,48571,48571,6915.75
0,95875,48572,48572,9453.09
0,95875,48573,48573,1174.98
0,95875,48574,48574,7357.44
0,95875,48575,48575,8831.91
0,95875,48576,48576,2455.46
0,95875,48577,48577,4794.86
0,95875,48578,48578,30647.1
0,95875,48579,48579,8716.72
0,95875,48580,48580,7950.32
0,95875,48581,48581,8696.26
0,95875,48582,48582,8796.1
0,95875,48583,48583,7264.63
0,95875,48584,48584,8831.87
0,95875,48585,48585,7198.86
0,95875,48586,48586,2070.59
0,95875,48587,48587,8831.63
0,95875,48588,48588,8230.15
0,95875,48589,48589,4789.52
0,95875,48590,48590,3945.94
0,95875,48591,48591,4199.33
0,95875,48592,48592,4792.48
0,95875,48593,48593,7141.76
0,95875,48594,48594,22635.6
0,95875,48595,48595,7458.08
0,95875,48596,48596,8536.48
0,95875,48597,48597,8745.66
0,95875,48598,48598,3868.54
0,95875,48599,48599,5403.97
0,95875,48600,48600,8789.37
0,95875,48601,48601,8485.76
0,95875,48602,48602,1800.4
0,95875,48603,48603,8831.87
0,95875,48604,48604,27104.6
0,95875,48605,48605,6386.66
0,95875,48606,48606,3935.89
0,95875,48607,48607,6483.77
0,95875,48608,48608,2538.19
0,95875,48609,48609,5115.02
0,95875,48610,48610,4639.77
0,95875,48611,48611,8817.35
0,95875,48612,48612,2211.64
0,95875,48613,48613,8785.88
0,95875,48614,48614,8803.23
0,95875,48615,48615,8831.9
0,95875,48616,48616,6671.24
0,95875,48617,48617,8831.99
0,95875,48618,48618,8830.7
0,95875,48619,48619,8831.94
0,95875,48620,48620,8541.03
0,95875,48621,48621,8831.99
0,95875,48622,48622,8804.72
0,95875,48623,48623,6742.76
0,95875,48624,48624,7066.53
0,95875,48625,48625,8778.06
0,95875,48626,48626,8803.62
0,95875,48627,48627,8742.05
0,95875,48628,48628,3062.58
0,95875,48629,48629,8502.39
0,95875,48630,48630,8344.83
0,95875,48631,48631,6537.33
0,95875,48632,48632,5706.18
0,95875,48633,48633,8812.37
0,95875,48634,48634,8832
0,95875,48635,48635,4644.41
0,95875,48636,48636,8831.83
0,95875,48637,48637,6414.55
0,95875,48638,48638,8136.82
0,95875,48639,48639,7836.29
0,95875,48640,48640,4398.29
0,95875,48641,48641,8664.83
0,95875,48642,48642,8830.09
0,95875,48643,48643,6145.58
0,95875,48644,48644,9662.64
0,95875,48645,48645,8819.9
0,95875,48646,48646,8520.14
0,95875,48647,48647,4921.93
0,95875,48648,48648,8831.88
0,95875,48649,48649,2409.55
0,95875,48650,48650,8828.07
0,95875,48651,48651,8828.29
0,95875,48652,48652,8831.81
0,95875,48653,48653,2259
0,95875,48654,48654,2941.73
0,95875,48655,48655,2916.51
