real_name,obs_e:221457.0_n:8184523.0_x:221457_y:8184523,obs_e:223413.0_n:8178296.0_x:223413_y:8178296,obs_e:228433.0_n:8192778.0_x:228433_y:8192778,obs_e:229788.0_n:8193427.0_x:229788_y:8193427,obs_e:231595.0_n:8198480.0_x:231595_y:8198480,obs_e:231694.0_n:8197619.0_x:231694_y:8197619,obs_e:233194.0_n:8190440.0_x:233194_y:8190440,obs_e:233837.0_n:8195775.0_x:233837_y:8195775,obs_e:233908.0_n:8189011.0_x:233908_y:8189011,obs_e:234195.0_n:8198194.0_x:234195_y:8198194,obs_e:235327.0_n:8184950.0_x:235327_y:8184950,obs_e:235614.0_n:8190354.0_x:235614_y:8190354,obs_e:235682.0_n:8187652.0_x:235682_y:8187652,obs_e:236163.0_n:8190958.0_x:236163_y:8190958,obs_e:236538.0_n:8191417.0_x:236538_y:8191417,obs_e:236616.0_n:8177416.0_x:236616_y:8177416,obs_e:236686.0_n:8192411.0_x:236686_y:8192411,obs_e:237006.0_n:8202926.0_x:237006_y:8202926,obs_e:237454.0_n:8185525.0_x:237454_y:8185525,obs_e:237496.0_n:8190167.0_x:237496_y:8190167,obs_e:238665.0_n:8188244.0_x:238665_y:8188244,obs_e:238954.0_n:8189678.0_x:238954_y:8189678,obs_e:239587.0_n:8185586.0_x:239587_y:8185586,obs_e:239760.0_n:8190677.0_x:239760_y:8190677,obs_e:240931.0_n:8186974.0_x:240931_y:8186974,obs_e:241878.0_n:8190407.0_x:241878_y:8190407,obs_e:244750.0_n:8189532.0_x:244750_y:8189532,obs_e:244814.0_n:8189459.0_x:244814_y:8189459,obs_e:245486.0_n:8201343.0_x:245486_y:8201343,obs_e:247863.0_n:8185501.0_x:247863_y:8185501
212,6.24191,5.89326,6.75497,3.87776,6.52371,4.51231,10.8456,9.7202,17.231,2.86922,19.7056,12.251,24.3696,30.0255,17.8309,8.33489,27.2162,8.68166,19.7983,31.885,21.3431,30.0188,7.66427,34.4026,7.95544,15.8725,24.9411,5.01842,3.9344,7.40645
213,7.34014,6.11617,7.1173,4.78238,4.03814,4.50681,9.04333,10.6462,16.9871,3.31185,19.5782,14.9679,25.5596,29.765,22.8202,7.46175,28.1276,6.47545,20.7667,30.1485,22.3536,29.5851,8.52704,34.0088,9.86579,12.1159,24.7661,6.15149,4.17086,7.99723
214,8.83683,5.19758,8.5087,4.64909,3.85257,4.11006,9.37724,9.77888,16.1112,5.43139,19.3533,11.9575,24.8587,27.9644,18.9237,7.40084,28.07,7.69158,19.5194,29.354,22.1618,28.5551,9.42924,32.0046,9.97734,15.2507,25.2853,6.36752,4.10466,3.92542
215,6.63738,6.08024,5.57292,5.77853,2.84396,2.77077,10.0465,10.6419,16.1799,2.9387,21.1324,12.8431,26.1663,26.0775,21.2917,6.6113,27.4756,6.87106,18.5229,28.5505,21.712,26.8701,7.59297,33.63,8.76381,14.4042,24.327,6.17522,3.81063,7.64649
216,6.32609,5.15676,7.57944,5.12007,5.29861,4.04051,9.9436,10.2063,14.0052,3.46925,19.1629,14.9194,25.563,30.209,19.9389,8.07737,27.6289,8.97113,19.247,30.1562,20.3371,29.7634,7.82581,34.0682,9.59792,15.0188,25.1333,5.54712,3.64975,4.81669
217,7.46221,4.7732,6.48751,5.02645,3.96207,3.58,11.5675,11.951,15.814,5.50297,20.5845,14.0133,25.589,28.5305,18.277,7.84376,29.6634,8.16551,18.6718,30.62,21.8845,30.7409,8.22134,33.7122,10.2004,13.6395,24.6673,5.59544,4.70531,5.63207
218,7.94333,5.86403,7.4254,5.65921,3.49848,3.65068,10.7648,10.2741,16.1503,1.95516,19.005,10.4299,25.1147,27.0513,19.326,7.58628,30.415,7.18947,18.9475,29.1449,20.7374,27.3886,10.6504,33.9835,9.23825,15.2328,24.1781,7.62649,2.69839,7.20237
219,7.49147,6.27817,5.95111,3.84368,3.91427,1.13502,10.0909,9.10801,15.6025,4.4266,20.1463,13.0261,23.328,28.242,20.5009,9.25074,27.9991,5.55936,21.6882,30.3235,23.0851,28.7172,7.50103,35.2782,7.54641,12.706,25.2177,5.54212,4.23782,6.6114
220,5.69913,5.03767,7.17328,4.75693,2.11668,3.56833,10.7584,11.2052,15.5118,5.77306,20.2639,13.7581,26.1777,28.9616,18.215,7.82306,28.6949,7.82043,19.1385,29.365,20.3943,30.2358,8.19789,35.9574,8.92134,13.7101,25.8681,7.13299,5.45121,7.3734
221,8.2197,7.18394,8.44051,5.08462,4.77542,2.96667,8.23819,9.82298,15.7863,3.38337,21.3642,15.103,24.8025,26.1261,19.6692,7.77452,28.5674,7.43496,20.6493,30.2932,21.3455,29.5069,9.25426,33.8801,8.4495,15.3586,25.9641,6.51523,4.33109,8.4763
222,7.70802,5.4621,7.13636,5.72426,3.079,5.77153,11.0221,10.8459,13.5668,4.98687,19.1548,15.6741,25.0536,27.0289,18.2195,8.17112,27.9929,6.52387,18.9416,28.2629,20.4175,28.4609,9.77929,34.9491,10.7265,13.7779,25.139,4.86806,2.95822,7.41418
223,7.70737,4.91533,7.41549,2.95561,5.32278,4.16858,11.4959,10.1463,16.7445,5.08201,18.4039,13.594,24.7681,30.0014,20.4855,8.93348,30.0591,6.88558,21.123,31.3234,22.8878,29.0331,9.31957,35.1916,10.1976,14.0775,26.9532,4.77673,3.01401,6.6615
224,5.36729,7.85753,6.41822,5.51436,4.38125,3.05185,8.81288,9.90295,15.8287,3.1927,20.7147,13.1696,25.2911,28.782,18.8121,6.95261,28.3411,9.75389,20.8637,29.1518,22.7095,27.4473,9.07048,33.832,9.68658,13.8986,25.71,4.70884,3.81799,3.34759
225,6.76646,6.68452,7.73007,2.7498,5.92132,4.46806,10.5483,9.36063,14.7946,4.60746,20.5588,15.0051,25.9716,28.9052,20.093,9.11234,28.8866,8.00413,20.1654,31.4126,23.4731,28.983,6.70508,33.9915,10.4617,13.194,25.2333,5.62251,3.79768,4.84645
226,6.21528,5.66594,7.46392,3.97145,5.38942,4.53706,10.5779,9.71441,15.7021,3.76371,19.1629,15.8731,24.6261,26.1576,19.3267,8.41854,29.11,6.52963,19.7839,29.5833,21.5075,28.6996,10.1731,33.9596,8.62494,15.6878,24.1085,5.38539,4.33691,7.805
227,6.52056,5.97,7.55674,6.09104,5.2967,3.79454,11.2315,9.74661,16.4954,1.87018,20.631,14.6603,24.3334,27.1706,19.9767,7.64148,28.9009,8.62064,19.5837,30.5414,21.2126,29.8607,9.76643,33.8301,9.68563,13.5557,24.7919,6.33718,2.29442,6.65694
228,8.88642,5.85144,7.67695,4.43469,5.29466,2.27369,8.87235,10.0382,16.1473,5.35206,20.2935,14.8558,24.9343,26.8496,19.7912,6.04298,29.4927,7.56135,20.6568,30.7879,23.1728,27.4939,8.68286,34.1646,8.54139,15.957,25.4267,5.4557,3.50618,5.36599
229,4.948,5.80245,6.85908,4.76954,3.80693,3.32895,11.8956,9.92421,15.9862,1.92194,20.853,15.2671,23.9248,27.6082,20.0935,8.5591,28.4484,7.0133,18.9501,29.5082,20.4575,27.8778,10.5516,33.6189,7.66677,13.0834,25.5327,5.00994,3.2041,6.99974
230,8.10963,5.45411,8.19767,4.51648,5.67263,4.10578,10.0445,10.539,15.3639,3.45803,18.732,14.1396,24.4264,28.0188,19.6728,8.91625,28.4853,7.7383,20.623,31.0475,21.4357,30.1546,8.48998,32.9425,10.2079,13.3699,23.4864,5.60594,3.22058,6.52957
231,4.92236,6.03444,6.98567,5.67619,5.58458,6.02911,10.7738,9.96656,15.7671,3.67554,19.61,12.5048,25.0905,28.357,18.5034,6.64921,27.9544,7.95279,20.2676,29.7123,22.0148,29.434,9.85267,35.6316,8.74216,12.8802,23.1776,6.34449,5.19822,5.69913
232,6.86376,5.68063,7.1219,3.57586,2.8844,5.49341,10.0478,9.61765,17.0068,4.49318,19.2113,15.4427,27.0425,28.109,19.3319,8.44338,27.1614,7.59782,21.6502,30.9246,23.3008,28.0411,8.41387,34.8134,10.51,14.0802,25.4457,6.43165,4.15778,5.57048
233,5.86861,6.98611,7.038,5.27082,3.94165,3.33465,9.3645,10.4904,15.8353,3.56856,20.5763,14.4004,24.3127,28.2194,19.3181,7.12897,27.5797,6.54477,17.9827,30.6906,21.2246,27.529,10.5568,33.78,8.38833,13.4172,24.1706,5.58993,5.43357,6.42189
234,6.77511,6.74901,5.74998,6.53835,3.84105,4.50385,12.1775,10.625,14.6125,4.71954,21.8042,14.2252,23.2659,29.1278,19.7596,6.73537,26.8875,6.56955,19.0629,29.2461,21.9373,28.3461,10.0198,34.1108,8.63415,13.4199,25.7167,6.58388,4.33758,5.16443
235,6.84192,5.82172,4.50611,4.72873,3.97926,5.35862,10.3233,11.4074,15.421,5.06226,18.518,13.9787,24.2984,28.9271,19.4163,8.55477,27.9172,6.56225,18.879,29.9375,20.2914,31.013,9.63559,35.0649,9.65578,12.6231,24.7525,5.59623,3.70989,6.38822
236,6.73918,6.93389,6.56227,5.62818,2.44412,3.90649,9.9474,9.36637,16.9402,3.75117,21.1913,13.5021,25.9021,28.7543,19.9228,7.84689,28.2545,6.98075,21.0203,29.7843,20.1628,28.9658,8.72918,33.2321,8.84685,14.7359,25.6385,6.64227,3.40188,5.91937
237,5.85184,4.41965,9.14089,4.3967,3.77815,3.71234,8.64578,10.0022,16.0357,4.28873,20.7812,13.8531,25.0616,26.8755,20.3727,7.72376,28.3234,8.81319,20.4618,29.297,20.4712,29.4413,9.38138,34.8949,8.78494,12.8479,23.2498,6.39915,5.3156,5.71057
238,7.64398,6.71468,6.98357,3.97774,3.70695,5.29233,9.94515,9.00185,15.867,5.67059,20.5181,13.8497,25.3973,28.7647,21.0182,7.78927,28.5541,7.24724,20.7048,27.7599,22.3391,29.1575,10.5915,34.5739,9.98226,14.3121,24.8691,6.50301,4.18824,6.6388
239,7.33796,5.91088,7.61856,4.82681,1.61731,2.72651,9.96094,9.94289,14.6699,3.75862,18.6511,13.7199,24.8436,27.495,19.4886,7.80104,27.9548,8.26433,19.737,28.4155,22.6718,29.1813,8.2908,34.8388,7.49463,15.2577,24.1761,4.66407,3.70981,4.75252
240,6.04811,6.97359,7.22046,6.01914,4.34804,3.80379,8.80506,9.30856,15.0775,5.10861,21.1997,12.867,24.687,28.2195,20.5297,8.28157,29.304,8.29409,20.9715,29.2799,24.0062,26.0592,9.14511,36.9025,7.95515,13.3602,25.4216,6.15553,4.25164,7.851
241,7.78093,4.83884,8.43211,5.61903,3.2858,3.7751,10.1475,9.30798,15.4975,3.63991,20.8233,13.0653,25.6663,29.4023,21.5002,7.40201,26.1229,7.51987,18.1237,30.2086,22.3636,27.8228,10.3176,34.0206,8.47413,14.5637,25.9457,7.06818,5.79171,5.93754
242,8.17167,7.3726,6.43487,5.26596,2.66414,4.72898,11.5086,10.4348,15.5688,2.88728,19.6524,14.6481,24.5253,27.527,20.2591,9.09962,28.2856,8.39391,21.3043,32.291,21.3909,27.5988,8.64444,35.0101,6.66975,15.2498,25.1691,5.84377,3.60294,6.97164
243,6.39694,4.44826,6.37088,4.73927,4.11256,3.9475,10.7617,11.0335,15.6177,4.33723,19.1749,14.4584,25.4676,26.3449,19.7175,7.16041,27.0656,7.16053,20.4156,29.4828,22.0654,27.7228,8.93614,34.373,7.95489,15.1632,25.2164,5.72243,2.75237,5.61494
244,7.03385,6.64372,7.6407,3.36455,4.31252,2.32332,11.5119,10.2843,14.7558,4.07968,19.5897,13.3416,24.8612,26.1372,19.5103,6.90333,28.4688,9.83662,21.526,29.3707,22.4589,26.9763,8.76008,34.3232,9.16128,13.8606,24.5448,5.86569,3.86782,6.83963
245,4.74377,5.33883,6.09185,4.04698,4.18769,3.95426,8.88519,8.98671,15.7575,4.54203,17.5025,13.5061,27.136,28.1189,21.6205,7.7747,27.1303,8.09281,20.7861,29.8603,20.9569,29.0062,9.80369,33.2159,8.68775,14.6048,27.3739,7.18265,5.83741,5.72249
246,5.83499,6.57719,6.72847,3.54803,4.69667,6.17317,9.33734,11.2663,17.0556,3.72185,18.8964,14.6218,24.8469,26.7221,17.62,8.21603,28.7467,8.76576,19.7789,30.5687,23.83,29.5917,10.2614,34.0516,7.6698,13.3959,25.1035,5.13291,3.20196,4.95059
247,8.68934,5.21228,6.74088,3.61893,4.53205,3.26368,10.3069,12.0584,16.4395,3.50323,19.3993,14.4473,24.9193,26.897,22.0531,9.30179,25.6441,7.46567,21.2957,29.6474,20.8264,28.2882,11.1854,35.4183,9.39618,13.4174,24.2933,5.13331,3.65125,4.95646
248,6.71627,4.55097,6.3869,5.65797,6.55293,3.7781,8.96019,11.1999,16.7576,2.87357,21.0246,13.7751,25.4712,29.8218,19.0267,7.2185,28.6127,7.20966,19.7698,30.2779,22.749,31.1114,9.14945,34.9214,9.28623,15.6254,24.7638,5.26441,3.73841,4.95672
249,8.89974,5.74662,7.31814,4.74026,4.34736,4.21582,10.0852,10.7061,15.2372,4.51171,20.8173,15.3411,26.3363,28.2325,20.8581,7.58419,27.9507,8.33981,21.1001,29.9351,22.8869,27.7895,9.71746,34.47,8.67337,15.8856,24.0095,6.76301,4.05531,7.11822
250,6.12078,4.76229,8.0525,6.68947,3.87861,3.44644,9.61695,10.1525,16.4154,2.99362,19.0444,12.7804,24.3823,27.3554,18.4986,8.57126,28.29,8.05632,19.1516,30.5072,22.9243,29.3704,8.71803,35.6138,10.8612,15.4386,26.6427,5.57859,5.87293,6.04727
251,7.55928,5.79036,5.36749,5.83085,2.67846,4.20208,9.12185,9.81658,13.5799,4.08951,19.7783,14.9573,24.2999,29.0174,20.191,7.63646,26.946,8.37295,19.5093,29.3175,20.4988,29.1707,9.70085,35.8104,8.72141,15.1114,23.1984,6.75075,4.50041,7.40406
252,6.46133,4.57814,5.97009,5.17004,3.6039,3.90602,11.3383,10.0954,16.7932,4.56416,19.3302,15.5185,24.6797,27.6977,21.3401,8.88115,26.5216,6.85434,19.7255,29.9003,20.5093,28.8497,11.033,35.8449,6.78713,15.6588,24.9837,7.40257,4.15695,7.32024
253,5.3033,6.57361,6.62143,5.08974,5.9868,3.11328,9.3847,11.0151,17.535,4.29095,18.2528,14.8333,23.4162,26.0628,21.4316,7.61943,28.7806,8.19738,19.4928,29.6058,21.5184,28.8754,9.15125,33.4025,10.3124,14.0456,25.7977,5.37038,3.58667,6.65287
254,7.47687,5.63096,7.71845,6.96577,3.42775,4.33356,11.0341,7.70196,15.6159,3.82641,20.746,14.1755,24.8527,27.8748,20.4403,6.41078,26.185,7.02845,19.8357,29.9122,21.5062,28.4713,7.38567,34.067,9.79901,13.0928,25.7367,5.58444,4.00254,4.79978
255,7.03528,7.94832,7.19855,6.44268,2.54494,4.50962,10.6219,10.147,16.5591,4.03613,19.2812,14.2569,24.5304,27.0853,18.4096,8.14887,29.18,9.09245,19.7459,29.8013,23.2666,28.3202,8.3105,33.056,9.52397,12.7388,25.8181,4.96712,3.02788,5.62281
256,7.81148,5.55707,8.03595,4.45018,4.59755,4.2079,9.30276,12.1913,16.3785,3.84814,20.4522,15.1991,26.1447,28.2298,19.4754,6.1845,29.3593,9.23875,20.0364,28.7964,22.6273,27.8554,10.0569,29.7276,8.3644,12.6948,25.0729,4.42372,5.32961,5.74263
257,6.69587,4.54293,8.19452,4.93704,2.33009,5.07359,9.51657,8.56338,16.6875,3.00525,20.5997,14.2425,26.0425,29.0907,19.7451,6.25062,26.7828,7.10657,20.335,29.695,22.4919,30.8529,9.22353,34.5211,7.20953,14.7955,24.8051,7.65234,1.89673,6.00292
258,6.64084,3.5513,6.90673,4.19257,4.3581,3.08468,10.5627,8.95435,15.6112,1.8944,18.7955,13.8052,25.9044,28.3851,18.8803,8.34933,27.6947,8.09441,20.5703,30.1285,22.5144,27.3347,8.66056,32.579,7.326,14.2189,24.4086,7.41299,2.4594,4.01918
259,6.98702,6.98547,6.89173,4.60704,3.52831,3.0574,11.3398,11.4728,15.0529,2.65441,20.1868,13.3321,26.9169,29.9282,21.2854,8.25971,29.3581,6.96354,19.9965,30.594,23.3553,30.0139,6.24325,33.7806,9.75188,13.6458,24.8042,7.05662,5.83939,5.24254
260,7.3412,6.44668,5.88338,5.81704,0.522,2.62586,11.2234,10.0845,15.2358,4.0241,17.6802,14.6762,23.7854,25.8371,19.7925,7.42697,28.1027,7.97622,18.8408,30.3781,20.9683,28.4826,8.7107,34.2621,8.87989,15.8857,24.9218,6.46538,3.40283,5.62559
261,6.82429,6.70151,7.62382,4.88318,3.87612,3.67825,10.4529,9.81929,15.3018,3.52531,20.3065,13.4272,25.8737,28.7215,19.7558,9.821,29.1196,9.86056,20.1679,30.6018,21.3904,28.4957,9.91252,32.4932,9.94427,13.268,24.9785,6.43252,4.06658,6.20279
262,8.13652,6.64116,7.22802,4.64038,3.08142,2.88846,10.8145,9.08483,15.933,2.94636,19.6999,15.4382,24.4085,27.2821,18.5144,9.86766,29.9046,6.32655,20.3375,29.2988,21.1227,29.1992,8.35573,33.5999,9.33555,14.3346,24.4627,7.23178,4.8208,4.76787
263,5.7052,6.3987,6.7486,4.97392,6.1638,4.22745,8.09602,8.31623,16.1138,3.93796,19.7738,14.1025,25.6631,27.4496,21.0599,7.48346,27.6118,8.17712,18.7366,29.4037,21.2478,30.6293,8.70353,33.6941,10.0936,15.6368,25.6878,6.23475,4.36437,6.18924
264,8.09126,7.21173,5.80739,6.18131,3.39493,5.52626,10.5605,11.8946,15.8855,3.86498,20.1589,13.3785,23.2812,30.1027,18.7387,7.28134,27.0517,8.86512,19.274,30.7952,21.1814,29.6231,8.9673,35.0516,8.75441,13.623,25.8791,6.22694,4.48568,7.06727
265,6.86978,5.64237,7.01571,5.93551,4.07246,2.60801,10.5669,9.07232,14.3088,2.57196,21.5746,12.6019,27.3025,29.308,20.7505,8.03994,27.7044,8.96121,19.4507,28.546,22.8499,29.6913,8.61879,34.029,8.57296,12.6502,26.4079,5.79902,3.65193,6.25954
266,4.37555,3.92456,7.44202,4.83884,3.81189,3.34405,9.67265,10.4195,16.54,3.10156,21.4762,13.9081,24.0715,28.7195,20.9017,7.80977,29.153,7.92338,21.3118,30.2295,20.9368,30.1684,7.34268,32.6279,9.22495,14.0101,24.6446,5.99058,4.12779,6.06044
267,6.99987,5.92983,7.16625,5.58569,5.14343,3.53305,9.40642,10.0647,17.1491,2.49754,21.5071,16.3401,26.852,28.7089,22.4965,9.80046,28.181,7.54906,19.3552,30.2659,22.5327,28.1625,9.93909,33.2592,8.92214,12.8128,25.3507,7.10029,5.40167,5.54768
268,7.25513,7.41456,8.54574,4.13403,6.10072,4.62651,9.27937,10.8837,16.2587,3.28382,21.1543,14.2186,26.0707,26.7135,20.4133,8.17053,27.058,8.87777,19.7125,31.0569,22.7991,28.9674,9.73205,33.3083,8.66369,11.705,25.4381,4.66817,4.43955,4.58484
269,8.85247,6.24547,5.43112,5.14583,5.73422,4.38693,10.5971,10.3354,15.6249,4.77155,19.2649,14.3599,26.5241,28.5811,19.5992,9.73095,28.1685,6.87756,19.8688,30.1998,22.6601,30.0789,11.287,33.8988,8.34929,15.0768,24.5514,6.49595,3.93529,6.83797
270,6.45514,6.58641,5.77735,3.55333,2.96107,6.7818,11.7495,8.60654,14.7444,4.0752,21.7194,13.9888,26.2386,28.3772,21.1594,6.7717,25.4447,9.40115,19.4707,30.5581,23.0035,29.5707,8.55063,34.6884,9.88259,12.8374,23.1001,5.8496,4.91216,5.99921
271,5.51863,4.89904,6.15083,4.95601,4.72526,4.14671,9.80777,9.93412,15.4626,4.60798,21.2532,15.0829,25.0227,27.0122,19.0106,8.60435,31.0231,5.8404,19.6109,30.3508,22.4436,29.9703,9.10607,33.1153,9.30867,14.1309,25.9205,6.53285,5.71183,7.29964
272,7.80567,6.17626,6.08777,6.60022,1.87832,3.78818,9.64043,9.71594,16.8461,4.33354,17.9401,14.3791,24.1293,30.1136,19.0263,6.26419,26.108,7.8542,18.3891,28.7124,21.5513,27.2127,8.51328,33.8679,9.09487,13.4064,26.4757,6.91981,3.05869,7.28174
273,7.44707,7.38703,5.89683,5.52959,2.84062,3.96514,10.7762,8.35845,17.1841,3.69174,19.6128,14.5675,25.1344,27.0653,20.4078,7.90065,27.1889,7.03405,19.9556,29.7766,21.6185,29.6438,10.4128,34.5652,8.31723,13.0254,26.2049,5.10372,4.70338,5.66075
274,7.65323,6.05295,6.79421,5.96209,3.79272,4.90569,11.1417,10.521,17.9772,3.81508,19.0669,13.9463,25.1253,27.6226,19.7456,8.66366,28.4521,7.01558,19.7495,29.1152,21.4397,31.487,8.92014,34.7537,7.11722,13.9752,24.952,6.62299,4.65252,6.79153
275,7.8077,6.41282,6.93129,3.8608,2.2513,4.2485,9.97372,10.2661,16.9311,4.18484,20.8076,11.1419,26.735,29.2436,18.6398,7.1605,27.9876,9.08922,19.8194,29.0017,22.1731,30.1133,10.8681,33.7951,8.90413,14.2269,23.9598,5.24891,4.1115,5.82727
276,7.64748,4.28862,9.1158,4.96849,3.18775,4.07333,10.0706,9.23799,13.2268,2.83014,21.2771,13.5524,25.1764,28.5272,20.5432,8.78649,29.8098,6.81424,19.5959,29.187,22.3505,28.2984,8.48653,32.6912,11.2332,13.8405,24.7058,6.18341,5.70347,5.5075
277,6.85296,7.31958,4.05826,3.87595,3.12115,3.42336,10.6283,8.53565,15.113,3.41673,20.5748,14.2814,25.6335,30.1412,19.031,9.89072,28.5368,8.07434,19.2935,29.5096,22.5559,29.244,8.34553,33.4458,9.46247,16.899,25.7329,7.29784,3.68964,6.35484
278,5.69758,9.01059,6.33758,4.95814,3.41063,3.45401,10.2623,9.09608,14.6585,2.43563,21.6941,12.9909,25.2167,28.1441,19.3788,8.28403,27.2284,6.72453,21.9739,28.7606,22.1047,29.6534,9.21173,33.1789,8.86058,14.5768,24.7276,6.5949,4.09104,6.27717
279,6.18016,5.39197,8.63223,3.81415,4.19239,4.46838,10.2267,10.9189,16.2857,3.75035,20.4004,13.5162,26.5355,26.0657,20.1672,10.4991,25.8648,8.58285,19.1404,30.8311,24.2333,28.8558,10.6679,35.2327,10.9874,11.5908,27.1528,4.56297,4.444,6.07494
280,7.97123,4.90592,7.10662,4.98085,3.83143,4.3013,9.76108,9.97095,18.1523,5.17153,19.2439,14.2556,25.4427,26.5642,20.7491,8.19428,28.3754,7.45682,19.5174,30.0275,21.9961,28.6303,7.64431,32.8126,8.57578,14.4931,25.8251,5.23655,3.86663,5.4356
281,6.51153,5.58106,8.02094,4.31148,5.82232,2.7937,10.9534,8.12875,15.7872,2.90694,20.2549,13.8099,24.8748,27.2864,21.4921,8.9397,27.5846,9.3513,21.0691,30.2945,21.4007,28.8111,8.32999,32.3006,9.79426,13.7419,25.6267,5.6113,5.47518,7.66627
282,6.43231,6.29417,7.52808,5.54002,3.46585,3.74603,9.81088,11.8165,16.1214,4.89935,19.0857,14.6329,24.8019,28.1242,20.1698,7.51651,27.9633,8.92091,19.2581,29.0414,21.5068,28.445,8.26923,33.9562,9.983,14.2706,24.4496,4.8516,4.57674,6.41324
283,7.06746,5.82023,8.79218,5.07793,4.45209,2.99554,9.94535,9.75458,15.139,2.8967,21.0808,13.7051,25.7191,28.2356,19.3375,7.59338,26.815,8.70543,20.0716,31.3298,23.2693,28.8297,9.35638,33.8133,8.93082,12.2629,24.8412,7.33227,5.49034,5.71973
284,7.8616,5.47829,6.68692,5.14937,5.24095,3.51021,9.74016,7.93158,15.21,3.52493,21.0514,14.6949,23.4012,26.6985,20.8213,8.28956,27.5774,8.0677,20.1661,29.3566,22.115,26.6577,9.18867,32.3408,8.11891,13.9445,26.1431,4.96264,3.86289,3.68659
285,7.54449,6.4446,7.13255,4.46452,2.04672,5.47072,10.4295,12.2478,15.5978,4.67342,19.3565,14.6656,25.6403,28.3774,20.6682,8.44173,28.8911,7.05472,19.1896,30.6818,21.6703,29.5068,10.9991,33.174,9.43454,14.1919,24.0202,6.6697,4.04096,6.04976
286,6.92101,5.45252,5.64411,6.05944,5.13851,3.10529,10.2094,10.312,15.4671,4.27411,22.9216,14.2306,25.5179,28.3142,18.3008,8.35396,26.7414,7.80684,20.6724,31.1189,22.3195,29.2675,9.01216,32.2773,9.45068,15.8637,27.1499,6.41741,3.22029,7.81524
287,5.40908,7.29438,7.42859,3.84865,2.44547,3.91816,10.0319,10.0774,14.3036,4.50099,19.3797,15.5846,26.6321,27.1308,18.1662,9.09308,29.1779,8.26066,18.6284,29.4936,21.8029,30.1474,10.8386,33.8489,9.17495,13.6759,26.2908,5.58313,4.98813,5.80457
288,7.0553,6.37928,7.36221,4.13019,4.75044,3.3671,10.7351,11.3535,18.8317,2.59556,19.1971,14.6099,24.1033,25.3677,21.3245,8.91033,28.9028,7.64371,21.0412,28.7893,21.2526,28.7246,10.3899,32.2247,8.61795,14.1677,24.5279,4.53045,3.87909,7.72807
289,8.58815,5.52698,7.2573,4.19927,5.61766,5.24823,10.0728,7.6348,16.4536,3.91111,19.8547,13.1536,26.0685,28.9831,20.4738,8.68218,27.9921,8.64684,20.9654,29.671,21.3626,28.913,10.9271,32.2724,9.67309,15.481,26.1479,6.24403,2.70536,6.22216
290,8.67798,6.28717,6.85232,4.67256,3.67526,4.40869,10.3508,10.5294,16.419,3.73716,21.261,13.9208,25.6457,27.2843,20.5366,9.04003,30.4812,8.18529,20.8261,29.7378,21.0623,27.1611,8.30637,34.1469,8.3365,13.6875,25.9214,4.83082,5.79346,6.47328
291,5.5889,7.02155,5.97253,4.36986,4.62768,4.72231,9.9287,11.0633,15.2797,2.58817,20.5124,14.2189,25.0892,27.6209,19.7774,7.55005,29.0158,8.91923,20.3018,27.6084,20.8947,27.9544,6.50959,33.2236,8.59905,13.5172,26.3335,5.10787,4.0102,7.04077
292,8.78173,4.51468,5.37035,4.7201,3.97522,2.98653,8.88264,8.25158,16.2813,4.10347,20.489,15.2503,25.4132,28.7561,19.7937,6.55425,27.1498,8.34192,20.3758,29.8037,21.3716,30.7814,8.47452,32.1488,7.47081,12.6322,26.2087,5.23062,3.80535,4.78506
293,5.89186,6.83572,6.18416,5.0395,3.56681,5.67754,9.30432,9.77316,15.7298,2.78326,20.2803,14.1756,25.5294,27.9615,18.5063,5.07595,27.0326,6.50029,21.4274,30.9843,22.7422,27.5219,7.33518,33.5835,9.32855,13.1369,26.8167,3.64829,3.80132,6.77903
294,8.81286,5.19564,5.92721,5.1821,3.98965,4.90913,9.75367,10.3773,16.044,3.86634,19.6476,13.3223,24.7189,27.335,19.8304,7.08993,29.5072,9.51299,19.5264,30.8363,21.7837,29.1331,10.0499,34.521,9.45806,15.1541,25.4473,6.42293,3.92988,6.54158
295,6.61366,4.8663,7.57324,6.30717,3.94354,3.83058,10.8521,10.6091,15.0514,2.9216,19.0453,13.5674,24.9551,29.1915,20.1555,8.31423,26.7638,8.00608,18.538,29.1183,18.8634,29.3078,8.41732,32.8371,8.40136,12.8979,25.1516,7.55709,3.06325,6.07932
296,7.35185,4.93411,6.04852,4.52161,4.04192,4.10905,10.7362,10.8037,17.0715,5.33801,21.4119,13.2927,24.4495,27.8463,19.8461,9.24978,27.8587,9.21354,17.4694,31.2166,22.7978,28.7755,7.2089,32.8184,10.5499,14.1899,23.6837,6.99856,3.34068,5.87295
297,6.18366,8.20708,7.8988,5.56369,4.22251,4.10277,8.64474,8.847,15.7075,5.24984,20.1637,13.2492,25.5845,26.3618,20.6468,8.95922,27.9681,8.87652,19.4978,29.4906,20.796,27.4512,9.81047,34.391,8.24143,13.0739,24.7385,5.49862,3.70247,5.87231
298,6.15916,5.5942,8.17087,5.00279,3.39558,3.91505,9.67033,10.4753,17.6306,6.40061,20.0636,12.7477,25.9043,28.0317,21.8683,5.89103,28.4145,8.05403,21.4283,31.2091,21.7822,28.1939,8.72922,32.4471,9.90295,13.9222,23.1672,6.57669,3.02579,6.88837
