real_name,obs_e:221457.0_n:8184523.0_x:221457_y:8184523,obs_e:223413.0_n:8178296.0_x:223413_y:8178296,obs_e:228433.0_n:8192778.0_x:228433_y:8192778,obs_e:229788.0_n:8193427.0_x:229788_y:8193427,obs_e:231595.0_n:8198480.0_x:231595_y:8198480,obs_e:231694.0_n:8197619.0_x:231694_y:8197619,obs_e:233194.0_n:8190440.0_x:233194_y:8190440,obs_e:233837.0_n:8195775.0_x:233837_y:8195775,obs_e:233908.0_n:8189011.0_x:233908_y:8189011,obs_e:234195.0_n:8198194.0_x:234195_y:8198194,obs_e:235327.0_n:8184950.0_x:235327_y:8184950,obs_e:235614.0_n:8190354.0_x:235614_y:8190354,obs_e:235682.0_n:8187652.0_x:235682_y:8187652,obs_e:236163.0_n:8190958.0_x:236163_y:8190958,obs_e:236538.0_n:8191417.0_x:236538_y:8191417,obs_e:236616.0_n:8177416.0_x:236616_y:8177416,obs_e:236686.0_n:8192411.0_x:236686_y:8192411,obs_e:237006.0_n:8202926.0_x:237006_y:8202926,obs_e:237454.0_n:8185525.0_x:237454_y:8185525,obs_e:237496.0_n:8190167.0_x:237496_y:8190167,obs_e:238665.0_n:8188244.0_x:238665_y:8188244,obs_e:238954.0_n:8189678.0_x:238954_y:8189678,obs_e:239587.0_n:8185586.0_x:239587_y:8185586,obs_e:239760.0_n:8190677.0_x:239760_y:8190677,obs_e:240931.0_n:8186974.0_x:240931_y:8186974,obs_e:241878.0_n:8190407.0_x:241878_y:8190407,obs_e:244750.0_n:8189532.0_x:244750_y:8189532,obs_e:244814.0_n:8189459.0_x:244814_y:8189459,obs_e:245486.0_n:8201343.0_x:245486_y:8201343,obs_e:247863.0_n:8185501.0_x:247863_y:8185501
307,1.77265,15.0458,2.66141,3.22132,0.272813,0.556172,12.036,2.70443,14.5648,0.741366,22.3677,12.8854,16.4716,11.9937,11.2287,37.1798,9.37294,0.015554,19.3283,13.0099,14.7956,13.1752,17.3866,11.426,14.8355,10.1567,7.7824,7.78336,0.023657,5.96351
308,0,0.000262,0,0,0,0,1.8e-05,0,7.3e-05,0,0.001523,4.1e-05,0.000298,2.9e-05,2.1e-05,0.035652,9e-06,0,0.001365,6.6e-05,0.000266,0.000102,0.001315,5e-05,0.000524,5.1e-05,4.7e-05,4.8e-05,0,0.000147
309,11.8929,1.77924,1.14523,0.718298,0.003747,0.011713,0.878134,0.049815,0.637551,0.002876,0.05711,0.223163,0.14423,0.147456,0.107488,1.7e-05,0.079789,0,0.009131,0.050244,0.009117,0.010435,0.000568,0.004801,0.000185,0.000204,0,0,0,0
310,0,0,0,0,0,0,0.004333,4.9e-05,0.066831,0,1.61398,0.294001,0.722844,0.341673,0.353334,9.22881,0.210607,0,3.87418,0.621636,2.83695,1.4103,4.31918,0.976015,4.2743,2.3672,4.00754,4.04603,0.000149,5.56463
311,0.400059,0.954713,3.85721,6.70048,3.16831,4.83255,40.9959,23.5271,51.5205,11.2538,46.5083,86.8143,74.734,99.2343,107.015,9.57481,104.605,1.6501,73.1405,128.778,129.031,151.112,87.0101,166.662,114.32,162.211,99.4548,97.3161,4.09624,18.8619
312,24.3476,31.0768,33.1659,34.0909,16.0617,19.82,43.4233,28.4115,44.9759,18.8715,46.0204,41.8255,44.8327,40.0993,38.6647,26.5546,36.1929,3.94898,43.4329,39.4363,39.7056,37.2443,38.8222,33.6238,34.5715,28.0818,19.3012,19.1179,1.86802,7.40759
313,11.2137,39.9764,4.21027,4.08863,0.226047,0.447012,19.2864,1.94999,28.2485,0.389091,47.6311,18.5592,33.1235,14.9284,12.5087,29.4334,8.82319,0.004042,32.7823,15.5973,18.426,13.1365,19.3847,8.47909,11.2746,4.53267,1.34176,1.30922,0.00086,0.21609
314,4e-06,0.010338,1.4e-05,5e-05,0,0,0.198225,0.00045,1.12895,5e-06,18.5669,1.33241,6.90768,1.15098,0.97674,105.699,0.458591,0,25.9454,3.2268,10.4066,5.43291,28.8494,3.36265,16.6897,3.41425,2.16548,2.17293,0,0.932431
315,17.177,2.71645,1.04352,0.447899,0.00023,0.002173,0.337784,0.027066,0.267815,0.00043,0.015486,0.100544,0.077286,0.081476,0.064032,0,0.045773,0,0.001649,0.03196,0.003578,0.004093,1.1e-05,0.001594,4e-06,3.5e-05,0,0,0,0
316,0,0.026596,0,0,0,0,0.000368,0,0.000482,0,0.008477,0.00042,0.000487,0.000288,0.000161,0.028618,2e-05,0,0.000874,0.000398,0.000482,0.000389,0.000487,9.7e-05,0.000475,1.1e-05,3e-06,3e-06,0,0
317,0.010113,0.376754,0.021043,0.042836,0.000275,0.001358,2.9859,0.095614,6.10585,0.004723,19.5797,4.97328,10.6228,4.34336,3.86356,20.2588,2.70179,1e-06,16.2523,5.57842,7.91833,5.82987,12.1857,4.44574,7.43477,3.41384,1.4547,1.42833,5e-06,0.146366
318,29.7897,4.68039,8.5904,5.27453,0.123776,0.304193,4.5564,0.717562,3.94581,0.091749,0.878954,1.86011,1.62437,1.31054,0.988115,0.000164,0.739353,9e-06,0.210274,0.602343,0.19615,0.191813,0.019921,0.100643,0.008348,0.009776,4.6e-05,3.8e-05,0,0
319,0.001246,0.186047,0.001102,0.001958,7e-06,3.2e-05,0.491785,0.003101,1.9057,0.000101,20.2686,1.63059,7.63693,1.29723,1.04773,92.9838,0.506234,0,23.6073,2.99213,9.03804,4.50695,22.9962,2.54341,12.335,2.17603,1.05253,1.05088,0,0.449994
320,0,1e-06,0,0,0,0,0.001726,0,0.036256,0,3.92913,0.157179,1.44144,0.184928,0.188315,13.7528,0.070185,0,17.2239,1.78499,12.2096,6.71791,37.7325,4.84668,29.9779,7.03698,3.64387,3.59818,0,0.307193
321,10.7445,25.5998,0.321787,0.196634,0.001229,0.003897,0.455258,0.020285,0.562376,0.001402,0.648018,0.225316,0.396156,0.150671,0.108272,0.056532,0.065478,0,0.199403,0.103389,0.079158,0.048541,0.043811,0.020072,0.013487,0.003451,0.000103,9.4e-05,0,0
322,2.92254,11.3682,0.538041,0.509089,0.022319,0.047907,1.65802,0.204856,2.12699,0.03731,3.43038,1.52029,2.3274,1.26739,1.0833,6.2137,0.784945,0.000199,2.5066,1.31185,1.57488,1.16295,1.85151,0.772275,1.21255,0.453219,0.16646,0.164005,4.6e-05,0.040656
323,0,0,0,1e-06,0,2e-06,0.242618,0.022515,1.10153,0.001927,7.96245,3.88119,7.32916,4.57988,4.87637,12.2759,3.70976,7e-06,22.1324,9.74676,20.0876,15.7655,32.5789,14.768,33.0158,22.7641,32.1965,32.4468,0.092172,47.5745
324,3.20446,9.31226,9.93891,14.2139,0.774464,1.85779,155.189,20.0802,219.23,3.06466,182.851,248.984,264.241,242.003,230.583,11.2903,186.593,0.012633,169.925,269.218,220.35,229.262,101.388,189.964,85.9478,87.8503,11.8333,11.0995,0.003668,0.184012
325,1.1e-05,0.576953,1e-06,6e-06,0,0,0.056605,4.1e-05,0.233399,0,0.639011,0.069506,0.471392,0.044084,0.036054,3.32378,0.024665,0,0.587597,0.058267,0.171578,0.052579,0.416161,0.034157,0.101104,0.022382,0.00228,0.002164,0,1e-06
326,0.250547,0.298787,5.7095,9.04091,8.9864,10.6318,19.269,19.0348,19.9424,16.0833,16.0701,23.9451,21.8574,24.6716,25.0022,3.00113,24.9987,9.18512,20.6479,25.4698,25.2589,25.8717,22.4217,26.0263,24.6929,25.9185,24.7602,24.6938,13.3999,14.7039
327,0.02642,0.029909,2.00582,4.3554,6.82163,8.44259,19.365,28.285,20.8858,23.8139,13.163,45.7816,29.3778,57.5058,66.3443,1.45896,73.5893,16.2943,27.6637,73.0697,68.0495,90.2171,42.337,113.378,71.2635,132.855,124.954,123.56,63.7143,42.5206
328,3.31631,23.1411,2.86375,3.23748,0.256328,0.515424,13.7803,2.39964,18.5263,0.650325,31.2035,14.6404,22.4396,12.8061,11.4347,49.3565,8.81526,0.013384,27.1862,14.5477,18.8105,14.7735,24.1716,11.3753,18.9031,9.54715,6.99218,7.00169,0.018757,5.76284
329,2.78193,2.97118,4.83989,5.25559,2.94541,3.5597,6.88494,5.10443,7.05558,3.65591,6.69823,6.75649,6.96338,6.58365,6.43774,2.32829,6.18561,0.937141,6.41538,6.46276,6.31731,6.14092,5.69914,5.74389,5.35263,4.88514,3.28536,3.24375,0.476897,0.938876
330,0,0,0,0,0,0,0.022936,0.000206,0.224676,2e-06,2.92931,2.29259,4.47117,3.67348,4.64389,4.21573,3.45725,0,17.9258,14.3978,30.0543,27.5258,35.3355,26.8206,40.2225,33.5351,36.3335,36.4816,0.000201,23.8724
331,8e-06,0.008212,1e-05,2.2e-05,0,0,0.013886,6e-05,0.063927,2e-06,1.00137,0.051729,0.305113,0.040096,0.031871,12.6335,0.014766,0,1.18178,0.100951,0.376658,0.16746,1.30135,0.092515,0.700786,0.09889,0.08535,0.087092,0,0.144772
332,0,7.8e-05,0.000446,0.002002,0.0002,0.000604,0.279098,0.027449,0.67993,0.00515,3.0467,0.969403,2.02328,0.979074,0.95824,8.42197,0.714141,0.000162,4.79277,1.80939,3.61906,2.74738,6.54434,2.43568,6.11406,3.31907,4.74776,4.83075,0.014637,8.91001
333,1.20015,4.07195,10.7852,14.8675,5.46824,7.95342,39.7225,21.0008,45.004,11.7487,51.7535,44.5421,49.5439,43.5821,42.6788,43.6548,39.846,2.12765,52.2594,46.2311,49.6071,47.3538,52.1094,45.2169,50.5277,44.6821,42.8916,42.9257,4.23648,40.1955
334,1.12866,6.13237,3.02248,5.36141,0.863751,1.88175,49.3826,21.4559,61.5365,7.37197,59.4056,85.153,77.8464,89.9281,91.3288,20.0525,86.2726,0.249562,72.0773,100.201,99.2798,102.943,74.0255,98.7228,84.8962,89.1951,58.003,56.7334,1.43805,4.09795
335,0.007307,0.059903,7.4e-05,5.4e-05,0,0,0.000192,3e-06,0.000222,0,0.001935,0.000177,0.000247,0.000147,0.000116,0.011027,5.9e-05,0,0.000345,0.000152,0.000181,0.000129,0.000201,5.4e-05,0.000147,1.2e-05,1e-06,1e-06,0,0
336,0,0,0,6e-06,0,1e-06,0.087754,0.002421,0.450606,0.000123,5.19896,1.49643,3.9325,1.78908,1.90699,15.0428,1.28241,0,17.072,5.56637,15.2398,11.3777,32.4174,10.4888,32.1639,16.3203,24.2459,24.7142,0.002051,47.3361
337,0.264812,0.371371,3.10768,6.72108,3.72333,6.79413,51.8726,66.0444,53.2159,33.4535,20.6606,133.734,63.7132,173.516,201.327,1.02365,225.442,2.48576,36.2997,198.31,138.368,212.056,41.2432,255.068,82.4249,236.464,109.491,103.952,9.68363,0.916838
338,0.489349,1.27284,0.004559,0.002297,8e-06,2.4e-05,0.005754,0.000122,0.007941,7e-06,0.010816,0.00196,0.004969,0.001145,0.000768,0.001384,0.000433,0,0.002343,0.000747,0.000595,0.000329,0.000381,0.000123,9.5e-05,1.7e-05,0,0,0,0
339,42.8203,19.6213,5.17368,3.80682,0.053077,0.156742,3.9119,0.420554,3.69792,0.057701,1.30837,1.64311,1.84005,1.02244,0.70426,1.1e-05,0.480571,1e-06,0.262489,0.466299,0.202967,0.188208,0.021774,0.109511,0.010146,0.010353,3.4e-05,2.7e-05,0,0
340,0.342244,0.148421,0.016293,0.009736,0.00049,0.000866,0.005764,0.000841,0.004793,0.000162,0.001652,0.001578,0.001769,0.000968,0.000669,4e-06,0.000473,0,0.000328,0.000391,0.000157,0.000124,3.8e-05,6.1e-05,1.3e-05,8e-06,0,0,0,0
341,58.259,37.3509,73.9561,72.9433,22.3361,31.1844,85.3804,48.856,84.8526,24.7747,61.9217,72.7635,73.041,67.2202,62.8818,3.02233,57.6486,1.05711,47.283,58.2708,46.9786,45.191,27.3964,36.9044,21.798,19.5705,4.45208,4.23397,0.072535,0.073179
342,0.000845,0.098807,0.004964,0.024935,1.4e-05,0.000245,23.1229,0.973708,38.5621,0.013189,32.6251,60.9545,54.9885,63.9471,64.1788,1.54845,58.817,0,46.7546,70.4887,70.8085,70.613,46.9513,66.141,55.0045,57.6101,17.2598,15.9421,8e-06,0.001262
343,0,9e-06,0,0,0,0,0.000151,1e-06,0.000807,0,0.02318,0.001046,0.006668,0.000942,0.000827,0.602754,0.000394,0,0.052302,0.003585,0.020383,0.009423,0.110221,0.006367,0.07877,0.012833,0.027502,0.028725,0,0.175817
344,0.000588,0.013399,0.009798,0.023866,0.00172,0.004714,1.33078,0.136935,2.8246,0.021417,8.03398,4.31405,7.14522,4.48406,4.45674,7.9159,3.41093,0.000259,12.8937,7.71443,12.4778,10.5909,16.317,9.49095,15.7747,10.3256,8.72433,8.70947,0.004592,4.36252
345,6.47968,3.37887,0.470114,0.322264,0.000926,0.003679,0.76117,0.028385,0.814854,0.001393,0.348766,0.288687,0.404002,0.180888,0.12776,0.000577,0.083204,0,0.079747,0.098638,0.045,0.035932,0.007896,0.016487,0.002523,0.001522,7e-06,6e-06,0,0
346,0.004823,0.170538,0.011707,0.016759,0.000852,0.002057,0.158883,0.018131,0.249668,0.003798,0.624214,0.199546,0.376127,0.176225,0.159076,1.21521,0.120364,5.8e-05,0.581766,0.219125,0.330301,0.240901,0.548772,0.191288,0.391545,0.183047,0.166113,0.16725,0.000249,0.209556
347,0,7.7e-05,0.016189,0.248705,0.059863,0.229315,27.7919,9.85348,37.2874,3.27227,45.2739,40.6691,44.661,40.4927,40.0759,25.8502,37.2092,0.156013,46.9339,44.0892,45.6281,45.1492,47.5903,44.7849,46.6417,45.1998,45.3984,45.4143,4.1175,46.9002
348,0,2e-06,0.00056,0.009207,0.001748,0.008227,8.06616,2.04813,16.5658,0.403977,32.2626,32.9329,39.6586,35.5137,36.4101,13.7974,33.1566,0.008459,55.5701,46.3533,57.1277,53.225,62.4936,51.2892,62.8325,55.7174,59.5222,59.7087,1.77426,62.1486
349,1e-06,0.005934,1e-06,6e-06,0,0,0.161652,8.5e-05,1.36758,0,33.1328,2.18595,13.4406,1.99389,1.73657,107.442,0.722908,0,57.8743,7.95116,30.2203,15.7974,66.167,9.48481,41.5061,8.44696,2.34601,2.27617,0,0.103014
350,0.011511,1.84373,0.020958,0.037565,0.000408,0.001613,1.6024,0.055513,3.43307,0.004677,11.3179,2.47132,6.26083,1.98102,1.64504,36.7473,1.02651,5e-06,10.0975,2.93963,5.53923,3.46748,9.2784,2.23087,6.55253,1.9668,1.49472,1.5084,4.6e-05,1.64572
351,47.4341,37.218,17.5855,15.0959,1.8292,2.86943,21.9099,5.37358,22.203,1.6879,14.0316,14.1169,15.5053,11.5168,9.80348,1.41148,7.95608,0.033677,7.72216,8.50441,5.94744,5.18831,3.22555,3.45479,1.94238,1.22094,0.184798,0.175919,0.001058,0.00788
352,0,4.7e-05,0,0,0,0,0.002478,0,0.041829,0,4.34336,0.079798,0.988565,0.072809,0.061537,59.935,0.019022,0,10.1124,0.512213,3.5239,1.50883,14.3274,0.812341,7.20671,0.871785,0.252215,0.247155,0,0.016753
353,3.59969,18.3519,1.20986,1.84681,0.048297,0.150991,12.8592,2.03974,14.9905,0.27555,14.7926,14.3669,15.8167,13.3026,12.2408,3.07087,9.93096,0.000277,14.0578,13.5143,13.6485,12.0363,10.6152,9.12203,8.41602,5.19901,1.2008,1.13982,0.000128,0.009149
354,0,4.9e-05,1.1e-05,5.4e-05,1e-06,5e-06,0.025554,0.000738,0.08422,6.1e-05,0.696316,0.105325,0.334144,0.098815,0.091118,3.89273,0.057689,0,1.04254,0.215333,0.58746,0.361379,1.40164,0.275418,1.15091,0.384045,0.565086,0.57964,6.2e-05,1.44798
355,0.051852,2.38861,0.093464,0.164964,0.002264,0.008497,5.93228,0.285684,11.2414,0.025257,28.1187,9.14614,18.4201,7.84571,6.87219,39.8749,4.76411,2.9e-05,25.9723,10.2853,15.4512,11.0363,22.5414,8.04855,15.5895,6.52073,3.71019,3.68522,0.000165,1.11842
356,1e-05,0.31483,0.000451,0.001845,2e-06,2.3e-05,0.315641,0.005627,0.493581,0.000196,3.13213,0.428058,0.784502,0.377369,0.324214,7.13489,0.178331,0,2.40696,0.460658,0.57102,0.48052,1.80304,0.408057,0.677962,0.365828,0.25746,0.260059,0,0.25267
357,27.3299,13.1266,22.6473,18.2724,1.92222,4.21715,17.6378,8.74762,17.4606,2.61132,12.2984,14.4754,14.6193,13.3803,12.171,0.000164,10.4748,0.00062,6.71196,10.2592,6.29852,5.68888,1.52894,3.92807,1.1221,1.41536,0.035419,0.029879,2e-06,0
358,0.077485,1.47412,0.005311,0.004633,4.9e-05,0.000146,0.046656,0.001381,0.087305,0.000138,0.247028,0.043142,0.124329,0.029627,0.021922,1.29203,0.012177,0,0.174855,0.036517,0.06761,0.034193,0.124741,0.016957,0.060504,0.010175,0.004677,0.004671,0,0.002776
359,3.19886,2.08022,35.6038,40.8603,36.7016,39.3988,43.6058,42.2859,43.6004,40.0187,41.1049,43.4553,43.5398,43.2855,43.1237,3.6345,42.8641,20.5791,42.6345,43.0701,42.8751,42.6171,41.7023,42.0856,41.4073,40.8312,35.869,35.6315,12.3523,7.27822
360,0.028577,0.139196,0.734726,1.38951,0.547536,0.87717,11.0257,4.62771,15.4781,2.15389,23.1165,20.5609,24.504,21.3899,21.6338,14.6535,19.5611,0.371087,32.2302,27.6243,34.3067,32.4579,38.2779,31.6484,39.6132,34.3458,35.3335,35.4117,2.00886,32.3232
361,23.5217,38.2171,2.00032,1.40887,0.019165,0.052214,3.20498,0.244814,3.85163,0.025637,3.92483,1.76096,2.81151,1.28606,1.00514,0.260905,0.693337,7e-06,1.47321,0.960982,0.743704,0.532953,0.403356,0.274164,0.165449,0.062414,0.002917,0.002669,0,4e-06
362,7.5613,2.3242,1.06222,0.658887,0.042613,0.075851,0.456933,0.099724,0.391976,0.022042,0.127347,0.179993,0.173693,0.127746,0.097765,0.000186,0.075477,2.9e-05,0.035378,0.062229,0.025541,0.02277,0.005178,0.012317,0.002227,0.001775,3e-05,2.6e-05,0,0
363,12.9024,41.8425,8.20658,9.12451,0.284367,0.784692,34.9343,5.6282,42.7456,1.00019,55.0251,31.6237,45.0765,26.6416,23.1767,42.5838,18.0438,0.001783,45.6363,26.7816,30.7229,23.3927,33.9323,16.9472,22.3676,11.1056,3.94891,3.84304,0.000862,0.182266
364,0,0,0,0,0,0,4e-06,0,0.000513,0,0.082125,0.13622,0.279766,0.254176,0.31875,0.064829,0.261287,0,3.83052,1.55816,4.25679,4.00676,13.1927,4.06251,15.2051,4.97403,16.1756,16.6144,0.001514,21.9314
365,3.17228,6.12926,0.923899,0.69339,0.036975,0.07469,1.20143,0.201232,1.46615,0.043844,1.95661,0.768244,1.28675,0.60678,0.51449,0.967731,0.403011,0.000141,1.05783,0.534497,0.535219,0.406531,0.517919,0.269224,0.285162,0.115818,0.021476,0.020613,7e-06,0.00048
366,41.9777,1.24459,94.499,90.6542,45.6949,53.6593,63.1222,48.8386,48.7128,32.461,6.98888,37.7638,22.8294,34.4426,32.1519,0.000216,31.9453,1.41145,3.52638,21.7171,8.24643,11.0988,0.838521,9.20863,0.85439,2.3725,0.083581,0.072763,0.005324,1e-06
367,0,5e-06,0,0,0,0,0.000683,0,0.007655,0,0.544367,0.013024,0.133716,0.011951,0.010377,15.4965,0.003916,0,1.42293,0.067282,0.482579,0.198739,2.70708,0.119659,1.62105,0.196129,0.222187,0.228144,0,0.417353
368,1.64624,1.53825,0.056622,0.029308,6.4e-05,0.000298,0.028863,0.000988,0.028743,4.5e-05,0.009632,0.002249,0.005631,0.001418,0.001295,0,0.001214,0,0.000993,0.001218,0.000794,0.000662,9.5e-05,0.000218,1.6e-05,7e-06,0,0,0,0
369,0.042282,0.197784,0.167832,0.228751,0.076336,0.110731,1.09085,0.367772,1.55686,0.177943,2.92768,1.66605,2.3985,1.62623,1.57698,4.36722,1.34167,0.03733,3.49257,2.12404,2.96896,2.54446,3.97912,2.32083,3.73564,2.59266,2.87876,2.90047,0.129822,3.72443
370,30.001,5.82874,30.5402,25.5792,4.17648,6.16112,18.8471,8.24057,14.2852,3.04341,3.28879,9.33811,6.31138,7.86263,6.87277,0.021129,6.31128,0.0448,1.46208,4.35593,1.75291,1.96852,0.403463,1.39168,0.263237,0.309884,0.016951,0.01548,0.000233,5.5e-05
371,29.39,28.4174,26.4977,24.3782,9.69707,12.5488,28.221,17.0527,29.7051,10.2431,31.6097,24.7967,29.0185,22.8645,21.6308,26.5959,20.133,0.916323,27.969,22.0164,22.3952,20.4422,22.9741,18.4914,19.3491,14.9459,8.31525,8.20602,0.230997,1.86756
372,0,0,0,0,0,0,0.000174,0,0.004069,0,0.389457,0.009839,0.116323,0.009524,0.008585,6.74251,0.003392,0,0.756739,0.047618,0.3318,0.122357,0.963147,0.063356,0.724437,0.086514,0.091504,0.094404,0,0.160392
373,0,0,0,0,0,0,2.3e-05,0,0.006654,0,4.28603,0.097021,1.59964,0.129612,0.135593,29.6814,0.041745,0,7.74773,0.785072,5.17065,1.82524,8.13733,0.89147,7.1594,0.958005,0.719905,0.720362,0,0.021535
374,23.443,2.18868,57.8246,55.2813,45.0069,46.678,44.5322,42.9877,38.8808,37.643,15.003,34.9543,26.8516,33.5385,32.4784,0.042714,32.7002,12.5325,11.1481,26.2379,16.396,18.8144,5.79111,17.2558,5.8116,8.99894,1.93902,1.82448,0.786393,0.010763
375,0.000211,0.002028,0.065693,0.230556,0.098712,0.204826,9.49375,4.27461,16.0989,1.49104,22.5707,42.7021,39.8895,54.1413,61.8881,4.88405,59.577,0.148501,59.7448,92.4866,119.659,134.812,104.771,152.877,155.081,186.988,191.185,190.649,4.70903,92.2497
376,2.45082,3.04531,0.056396,0.02715,0.000116,0.00044,0.042054,0.002329,0.049914,0.000121,0.043127,0.015694,0.025734,0.011345,0.008713,0.000343,0.005797,0,0.009374,0.007392,0.004468,0.002988,0.001465,0.0011,0.000396,0.000116,1e-06,1e-06,0,0
377,1.6e-05,2.2e-05,0.292336,2.01562,8.96941,11.5394,18.2844,31.234,17.585,30.2534,4.99516,33.4888,22.7455,35.4261,36.0545,0.024119,36.3464,27.3262,17.4878,36.1772,35.546,36.5065,26.5211,36.641,35.2161,36.6608,36.6509,36.6482,36.1722,22.1765
378,23.3327,8.01461,73.1753,79.3684,65.0515,71.0821,82.2564,79.1138,76.9963,68.098,41.8144,77.8491,65.4893,77.0764,76.1808,1.2282,75.9629,24.9229,40.0281,69.9233,55.3511,60.3575,29.743,58.0859,32.0155,42.2606,18.2777,17.6513,6.0982,0.86918
379,0,0,0,0,0,0,0.00037,7e-06,0.001945,0,0.039534,0.004557,0.01871,0.004976,0.004997,0.441698,0.002882,0,0.133587,0.01973,0.089815,0.054507,0.346286,0.04711,0.334458,0.106254,0.253569,0.263189,6e-06,1.30519
380,0,0,0,0,0,0,0,0,0,0,5.8e-05,1e-06,3e-06,1e-06,1e-06,0.003869,0,0,3.1e-05,1e-06,3e-06,2e-06,1.3e-05,1e-06,3e-06,1e-06,0,0,0,0
381,2.54952,0.000335,0.22135,0.20067,0.005012,0.008311,0.037911,0.006496,0.01274,0.002755,4.4e-05,0.005175,0.001853,0.004557,0.004061,0,0.003999,0,3e-06,0.001314,4e-05,9.6e-05,0,4.9e-05,0,1e-06,0,0,0,0
382,0,0,0,0,0,0,0,0,1e-06,0,0.000216,2e-06,3.9e-05,2e-06,2e-06,0.023303,0,0,0.000648,1.5e-05,0.000186,6e-05,0.001419,3.1e-05,0.000839,6.7e-05,0.000129,0.000135,0,0.000707
383,0.074123,3.45669,0.001622,0.001485,1e-06,7e-06,0.036485,0.000272,0.074205,6e-06,0.31358,0.030633,0.097173,0.020283,0.014322,0.48847,0.006978,0,0.120615,0.022216,0.032736,0.016739,0.046313,0.0068,0.016078,0.002042,0.000197,0.000188,0,3e-06
384,0,0,0,0,0,0,4.6e-05,1e-06,0.000202,0,0.003686,0.000328,0.001458,0.000327,0.000311,0.06303,0.000178,0,0.009514,0.001126,0.005235,0.00291,0.022107,0.002341,0.020029,0.005355,0.01476,0.015416,1e-06,0.095019
385,2.12477,29.5059,0.692524,0.778969,0.012851,0.039562,5.84466,0.430991,9.16329,0.05236,20.0347,5.64369,11.8903,4.56595,3.88628,33.0947,2.77771,7.5e-05,15.2895,5.08275,7.06152,4.8028,10.7158,3.32409,6.08572,2.27867,1.0109,1.00055,6.3e-05,0.25998
386,52.6176,33.2063,80.9355,79.6969,40.8595,49.5302,82.0251,59.5496,81.9742,40.5877,74.4313,73.9189,76.4574,69.8621,66.6728,7.00731,62.8484,4.49301,62.9613,63.9456,57.8016,54.9855,44.9594,48.0789,37.3872,32.5091,12.0941,11.6816,0.54278,0.356328
387,1.71086,3.50229,5.42674,7.22953,4.30366,5.49667,20.3258,12.8766,24.1167,8.51238,28.4026,28.3986,30.5162,29.0968,29.2938,19.9447,27.6888,3.09213,34.0857,33.4239,37.0886,36.3313,36.9717,35.5827,38.3306,35.8326,32.3556,32.2575,5.78658,21.4983
388,0.000327,0.000187,0.019284,0.049913,0.115821,0.156748,0.279249,1.02856,0.242897,0.879843,0.055488,1.09096,0.296387,1.84163,2.62435,0.001407,3.86507,0.383243,0.149436,2.36791,1.2194,2.98703,0.239004,5.82938,0.744394,6.30472,2.53375,2.38037,1.94599,0.039862
389,0.00168,0.132667,0.031029,0.077952,0.002324,0.008103,4.74045,0.321194,9.60574,0.039405,27.2288,9.74688,18.5578,8.95167,8.21756,37.5536,5.94773,0.000187,29.4274,12.996,20.268,15.5916,30.0269,12.6353,24.3241,12.7854,11.6138,11.684,0.004195,11.3557
390,37.3493,0.593676,35.2252,24.3196,1.74529,3.04176,7.58303,3.54155,3.55257,0.834548,0.116802,1.89534,0.580472,1.51698,1.27967,7e-06,1.29669,0.000827,0.025062,0.439387,0.054825,0.091321,0.002124,0.059597,0.0012,0.003482,1.2e-05,1e-05,0,0
391,1.1e-05,0.007948,0,0,0,0,0.00012,0,0.000614,0,0.011716,0.000238,0.002335,0.000137,8.8e-05,0.195093,3e-05,0,0.007514,0.000291,0.00113,0.000348,0.004303,0.000119,0.001152,6.1e-05,1.4e-05,1.3e-05,0,4e-06
392,23.4377,28.06,19.55,17.8951,0.927197,2.37895,29.0572,8.54615,31.4496,2.11057,32.5503,22.2773,29.6182,18.3162,15.9657,3.92502,13.5528,0.001888,24.8065,16.3062,15.9539,13.3819,14.1908,10.9019,9.66016,5.91,1.08365,1.02353,0.000254,0.000517
393,0,0,0,0,0,0,0,0,2e-06,0,0.000386,4.3e-05,0.000344,8.7e-05,0.000127,0.01642,5.4e-05,0,0.021889,0.00321,0.080664,0.056817,0.530363,0.086951,1.90747,0.898441,5.05905,5.31421,0,14.055
394,10.6877,15.5124,1.43909,1.07881,0.072117,0.125637,1.72785,0.258189,2.04582,0.070438,2.63231,1.11663,1.85355,0.835777,0.668873,2.17885,0.48306,0.000567,1.5957,0.710228,0.743133,0.504591,0.793573,0.311198,0.390291,0.150775,0.03776,0.036628,2.9e-05,0.002941
395,0.001068,0.116974,0.000136,0.000151,1e-06,4e-06,0.004406,7.5e-05,0.011553,5e-06,0.075227,0.005708,0.025692,0.003989,0.003018,0.643591,0.001618,0,0.058739,0.006212,0.016265,0.007249,0.047058,0.003756,0.021213,0.002997,0.002064,0.002093,0,0.003255
396,14.4906,4.01189,40.3598,40.8233,20.2924,24.7514,40.6093,30.6366,37.0116,20.2868,17.5122,33.2615,27.5467,31.5162,30.1321,0.369013,29.1592,2.34411,13.4454,25.7241,17.4806,19.0089,7.49689,16.748,6.91464,8.76109,1.95162,1.84775,0.173525,0.030621
397,0.009235,0.049296,0.100596,0.19324,0.087492,0.137288,2.41031,0.933325,4.00779,0.419742,8.21474,7.48416,9.33007,8.72259,9.50901,8.34535,8.5464,0.097134,17.4298,15.7638,25.5264,25.953,31.4351,29.5716,43.728,46.3541,62.7426,63.0749,1.35712,57.8203
